Log Start Time,2026-01-17T20:30:06
Delta uS,V Ch1,V Ch2, I, Temp, RTC Stamp
25182.0,4.210,0.0,0.0000,76,2026-01-17T20:30:37
566.0,2.892,0.0,0.0000,76,2026-01-17T20:30:37
556.0,2.291,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.203,0.0,0.0000,76,2026-01-17T20:30:37
26972.0,0.544,0.0,0.0000,76,2026-01-17T20:30:37
24440.0,2.520,0.0,0.0000,76,2026-01-17T20:30:37
570.0,1.346,0.0,0.0000,76,2026-01-17T20:30:37
24570.0,2.148,0.0,0.0000,76,2026-01-17T20:30:37
566.0,1.002,0.0,0.0000,76,2026-01-17T20:30:37
24598.0,0.601,0.0,0.0000,76,2026-01-17T20:30:37
25586.0,0.916,0.0,0.0000,76,2026-01-17T20:30:37
558.0,2.091,0.0,0.0000,76,2026-01-17T20:30:37
552.0,3.522,0.0,0.0000,76,2026-01-17T20:30:37
550.0,4.324,0.0,0.0000,76,2026-01-17T20:30:37
550.0,5.985,0.0,0.0000,76,2026-01-17T20:30:37
550.0,7.475,0.0,0.0000,76,2026-01-17T20:30:37
550.0,8.763,0.0,0.0000,76,2026-01-17T20:30:37
552.0,9.622,0.0,0.0000,76,2026-01-17T20:30:37
550.0,9.995,0.0,0.0000,76,2026-01-17T20:30:37
26190.0,4.153,0.0,0.0000,76,2026-01-17T20:30:37
576.0,2.577,0.0,0.0000,76,2026-01-17T20:30:37
556.0,1.260,0.0,0.0000,76,2026-01-17T20:30:37
24744.0,1.546,0.0,0.0000,76,2026-01-17T20:30:37
568.0,3.064,0.0,0.0000,76,2026-01-17T20:30:37
558.0,3.866,0.0,0.0000,76,2026-01-17T20:30:37
552.0,5.613,0.0,0.0000,76,2026-01-17T20:30:37
552.0,7.245,0.0,0.0000,76,2026-01-17T20:30:37
550.0,8.649,0.0,0.0000,76,2026-01-17T20:30:37
552.0,9.594,0.0,0.0000,76,2026-01-17T20:30:37
548.0,9.966,0.0,0.0000,76,2026-01-17T20:30:37
24526.0,3.837,0.0,0.0000,76,2026-01-17T20:30:37
574.0,2.176,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.489,0.0,0.0000,76,2026-01-17T20:30:37
25544.0,7.961,0.0,0.0000,76,2026-01-17T20:30:37
572.0,9.250,0.0,0.0000,76,2026-01-17T20:30:37
560.0,9.880,0.0,0.0000,76,2026-01-17T20:30:37
24732.0,0.773,0.0,0.0000,76,2026-01-17T20:30:37
24470.0,9.279,0.0,0.0000,76,2026-01-17T20:30:37
570.0,9.909,0.0,0.0000,76,2026-01-17T20:30:37
25164.0,1.260,0.0,0.0000,76,2026-01-17T20:30:37
560.0,2.892,0.0,0.0000,76,2026-01-17T20:30:37
552.0,4.868,0.0,0.0000,76,2026-01-17T20:30:37
552.0,6.844,0.0,0.0000,76,2026-01-17T20:30:37
548.0,7.732,0.0,0.0000,76,2026-01-17T20:30:37
552.0,9.136,0.0,0.0000,76,2026-01-17T20:30:37
548.0,9.909,0.0,0.0000,76,2026-01-17T20:30:37
25896.0,6.529,0.0,0.0000,76,2026-01-17T20:30:37
574.0,8.334,0.0,0.0000,76,2026-01-17T20:30:37
552.0,8.992,0.0,0.0000,76,2026-01-17T20:30:37
554.0,9.880,0.0,0.0000,76,2026-01-17T20:30:37
24900.0,6.014,0.0,0.0000,76,2026-01-17T20:30:37
568.0,7.045,0.0,0.0000,76,2026-01-17T20:30:37
556.0,8.763,0.0,0.0000,76,2026-01-17T20:30:37
552.0,9.794,0.0,0.0000,76,2026-01-17T20:30:37
24912.0,7.188,0.0,0.0000,76,2026-01-17T20:30:37
566.0,8.906,0.0,0.0000,76,2026-01-17T20:30:37
552.0,9.851,0.0,0.0000,76,2026-01-17T20:30:37
26394.0,9.021,0.0,0.0000,76,2026-01-17T20:30:37
560.0,7.331,0.0,0.0000,76,2026-01-17T20:30:37
552.0,5.126,0.0,0.0000,76,2026-01-17T20:30:37
552.0,2.892,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.088,0.0,0.0000,76,2026-01-17T20:30:37
25038.0,-0.029,0.0,0.0000,76,2026-01-17T20:30:37
25018.0,1.461,0.0,0.0000,76,2026-01-17T20:30:37
560.0,3.522,0.0,0.0000,76,2026-01-17T20:30:37
552.0,5.899,0.0,0.0000,76,2026-01-17T20:30:37
552.0,8.105,0.0,0.0000,76,2026-01-17T20:30:37
552.0,9.594,0.0,0.0000,76,2026-01-17T20:30:37
550.0,9.937,0.0,0.0000,76,2026-01-17T20:30:37
25790.0,1.403,0.0,0.0000,76,2026-01-17T20:30:37
25034.0,3.923,0.0,0.0000,76,2026-01-17T20:30:38
562.0,6.501,0.0,0.0000,76,2026-01-17T20:30:38
560.0,8.677,0.0,0.0000,76,2026-01-17T20:30:38
552.0,9.880,0.0,0.0000,76,2026-01-17T20:30:38
24892.0,0.745,0.0,0.0000,76,2026-01-17T20:30:38
24476.0,9.193,0.0,0.0000,76,2026-01-17T20:30:38
572.0,9.995,0.0,0.0000,76,2026-01-17T20:30:38
558.0,9.336,0.0,0.0000,76,2026-01-17T20:30:38
554.0,7.417,0.0,0.0000,76,2026-01-17T20:30:38
550.0,6.100,0.0,0.0000,76,2026-01-17T20:30:38
550.0,3.465,0.0,0.0000,76,2026-01-17T20:30:38
550.0,1.146,0.0,0.0000,76,2026-01-17T20:30:38
25878.0,5.756,0.0,0.0000,76,2026-01-17T20:30:38
568.0,3.007,0.0,0.0000,76,2026-01-17T20:30:38
558.0,1.833,0.0,0.0000,76,2026-01-17T20:30:38
24742.0,8.391,0.0,0.0000,76,2026-01-17T20:30:38
568.0,5.785,0.0,0.0000,76,2026-01-17T20:30:38
556.0,2.950,0.0,0.0000,76,2026-01-17T20:30:38
548.0,0.745,0.0,0.0000,76,2026-01-17T20:30:38
29056.0,9.851,0.0,0.0000,76,2026-01-17T20:30:38
24444.0,9.565,0.0,0.0000,76,2026-01-17T20:30:38
570.0,9.966,0.0,0.0000,76,2026-01-17T20:30:38
556.0,9.336,0.0,0.0000,76,2026-01-17T20:30:38
552.0,7.074,0.0,0.0000,76,2026-01-17T20:30:38
552.0,4.009,0.0,0.0000,76,2026-01-17T20:30:38
550.0,1.346,0.0,0.0000,76,2026-01-17T20:30:38
25792.0,2.749,0.0,0.0000,76,2026-01-17T20:30:38
564.0,5.871,0.0,0.0000,76,2026-01-17T20:30:38
552.0,8.649,0.0,0.0000,76,2026-01-17T20:30:38
550.0,9.937,0.0,0.0000,76,2026-01-17T20:30:38
25686.0,1.632,0.0,0.0000,76,2026-01-17T20:30:38
24476.0,3.952,0.0,0.0000,76,2026-01-17T20:30:38
568.0,7.217,0.0,0.0000,76,2026-01-17T20:30:38
556.0,9.536,0.0,0.0000,76,2026-01-17T20:30:38
552.0,9.851,0.0,0.0000,76,2026-01-17T20:30:38
552.0,7.961,0.0,0.0000,76,2026-01-17T20:30:38
552.0,4.754,0.0,0.0000,76,2026-01-17T20:30:38
548.0,3.064,0.0,0.0000,76,2026-01-17T20:30:38
552.0,0.544,0.0,0.0000,76,2026-01-17T20:30:38
26168.0,5.012,0.0,0.0000,76,2026-01-17T20:30:38
572.0,1.747,0.0,0.0000,76,2026-01-17T20:30:38
24604.0,9.995,0.0,0.0000,76,2026-01-17T20:30:38
568.0,8.821,0.0,0.0000,76,2026-01-17T20:30:38
552.0,5.756,0.0,0.0000,76,2026-01-17T20:30:38
554.0,2.262,0.0,0.0000,76,2026-01-17T20:30:38
550.0,0.945,0.0,0.0000,76,2026-01-17T20:30:38
25038.0,3.551,0.0,0.0000,76,2026-01-17T20:30:38
570.0,0.687,0.0,0.0000,76,2026-01-17T20:30:38
24608.0,2.434,0.0,0.0000,76,2026-01-17T20:30:38
25248.0,0.544,0.0,0.0000,76,2026-01-17T20:30:38
566.0,3.637,0.0,0.0000,76,2026-01-17T20:30:38
554.0,5.584,0.0,0.0000,76,2026-01-17T20:30:38
550.0,8.964,0.0,0.0000,76,2026-01-17T20:30:38
552.0,9.909,0.0,0.0000,76,2026-01-17T20:30:38
550.0,7.990,0.0,0.0000,76,2026-01-17T20:30:38
552.0,4.238,0.0,0.0000,76,2026-01-17T20:30:38
548.0,0.945,0.0,0.0000,76,2026-01-17T20:30:38
25508.0,7.274,0.0,0.0000,76,2026-01-17T20:30:38
568.0,9.794,0.0,0.0000,76,2026-01-17T20:30:38
552.0,9.250,0.0,0.0000,76,2026-01-17T20:30:38
552.0,7.875,0.0,0.0000,76,2026-01-17T20:30:38
556.0,3.981,0.0,0.0000,76,2026-01-17T20:30:38
550.0,0.687,0.0,0.0000,76,2026-01-17T20:30:38
25762.0,9.307,0.0,0.0000,76,2026-01-17T20:30:38
572.0,6.043,0.0,0.0000,76,2026-01-17T20:30:38
556.0,2.062,0.0,0.0000,76,2026-01-17T20:30:38
24772.0,9.995,0.0,0.0000,76,2026-01-17T20:30:38
572.0,8.391,0.0,0.0000,76,2026-01-17T20:30:38
556.0,4.382,0.0,0.0000,76,2026-01-17T20:30:38
550.0,2.348,0.0,0.0000,76,2026-01-17T20:30:38
24902.0,5.842,0.0,0.0000,76,2026-01-17T20:30:38
568.0,1.690,0.0,0.0000,76,2026-01-17T20:30:38
25132.0,0.515,0.0,0.0000,76,2026-01-17T20:30:38
25580.0,4.525,0.0,0.0000,76,2026-01-17T20:30:38
562.0,8.763,0.0,0.0000,76,2026-01-17T20:30:38
550.0,9.823,0.0,0.0000,76,2026-01-17T20:30:38
552.0,6.844,0.0,0.0000,76,2026-01-17T20:30:38
550.0,2.291,0.0,0.0000,76,2026-01-17T20:30:38
550.0,0.659,0.0,0.0000,76,2026-01-17T20:30:38
25202.0,9.565,0.0,0.0000,76,2026-01-17T20:30:38
570.0,9.250,0.0,0.0000,76,2026-01-17T20:30:38
552.0,7.446,0.0,0.0000,76,2026-01-17T20:30:38
552.0,2.721,0.0,0.0000,76,2026-01-17T20:30:38
25462.0,9.766,0.0,0.0000,76,2026-01-17T20:30:38
570.0,6.358,0.0,0.0000,76,2026-01-17T20:30:38
552.0,1.661,0.0,0.0000,76,2026-01-17T20:30:38
24756.0,8.420,0.0,0.0000,76,2026-01-17T20:30:38
570.0,3.580,0.0,0.0000,76,2026-01-17T20:30:38
24618.0,7.331,0.0,0.0000,76,2026-01-17T20:30:38
568.0,2.234,0.0,0.0000,76,2026-01-17T20:30:38
24592.0,0.601,0.0,0.0000,76,2026-01-17T20:30:38
24484.0,3.379,0.0,0.0000,76,2026-01-17T20:30:38
572.0,8.620,0.0,0.0000,76,2026-01-17T20:30:38
560.0,9.594,0.0,0.0000,76,2026-01-17T20:30:38
552.0,5.269,0.0,0.0000,76,2026-01-17T20:30:38
550.0,0.573,0.0,0.0000,76,2026-01-17T20:30:38
25574.0,6.386,0.0,0.0000,76,2026-01-17T20:30:38
568.0,1.117,0.0,0.0000,76,2026-01-17T20:30:38
558.0,0.544,0.0,0.0000,76,2026-01-17T20:30:38
550.0,5.384,0.0,0.0000,76,2026-01-17T20:30:38
552.0,8.047,0.0,0.0000,76,2026-01-17T20:30:38
550.0,9.766,0.0,0.0000,76,2026-01-17T20:30:38
550.0,5.556,0.0,0.0000,76,2026-01-17T20:30:38
552.0,0.659,0.0,0.0000,76,2026-01-17T20:30:38
548.0,1.002,0.0,0.0000,76,2026-01-17T20:30:38
552.0,6.214,0.0,0.0000,76,2026-01-17T20:30:38
550.0,8.677,0.0,0.0000,76,2026-01-17T20:30:38
550.0,9.479,0.0,0.0000,76,2026-01-17T20:30:38
552.0,4.725,0.0,0.0000,76,2026-01-17T20:30:38
26748.0,6.930,0.0,0.0000,76,2026-01-17T20:30:38
568.0,9.221,0.0,0.0000,76,2026-01-17T20:30:38
552.0,8.935,0.0,0.0000,76,2026-01-17T20:30:38
556.0,3.494,0.0,0.0000,76,2026-01-17T20:30:38
25472.0,1.776,0.0,0.0000,76,2026-01-17T20:30:38
564.0,7.589,0.0,0.0000,76,2026-01-17T20:30:38
552.0,9.794,0.0,0.0000,76,2026-01-17T20:30:38
552.0,5.355,0.0,0.0000,76,2026-01-17T20:30:38
25412.0,7.675,0.0,0.0000,76,2026-01-17T20:30:38
572.0,9.737,0.0,0.0000,76,2026-01-17T20:30:38
556.0,4.868,0.0,0.0000,76,2026-01-17T20:30:38
552.0,1.919,0.0,0.0000,76,2026-01-17T20:30:38
24904.0,8.534,0.0,0.0000,76,2026-01-17T20:30:38
568.0,2.406,0.0,0.0000,76,2026-01-17T20:30:38
24616.0,8.019,0.0,0.0000,76,2026-01-17T20:30:38
580.0,1.690,0.0,0.0000,76,2026-01-17T20:30:38
554.0,0.601,0.0,0.0000,76,2026-01-17T20:30:38
552.0,6.501,0.0,0.0000,76,2026-01-17T20:30:38
550.0,9.136,0.0,0.0000,76,2026-01-17T20:30:38
550.0,8.448,0.0,0.0000,76,2026-01-17T20:30:38
554.0,2.148,0.0,0.0000,76,2026-01-17T20:30:38
25858.0,8.821,0.0,0.0000,76,2026-01-17T20:30:38
24430.0,4.754,0.0,0.0000,76,2026-01-17T20:30:38
24348.0,8.706,0.0,0.0000,76,2026-01-17T20:30:38
572.0,8.448,0.0,0.0000,76,2026-01-17T20:30:38
42140.0,5.957,0.0,0.0000,76,2026-01-17T20:30:38
24708.0,4.811,0.0,0.0000,76,2026-01-17T20:30:39
564.0,9.909,0.0,0.0000,76,2026-01-17T20:30:39
552.0,4.668,0.0,0.0000,76,2026-01-17T20:30:39
25160.0,5.384,0.0,0.0000,76,2026-01-17T20:30:39
24364.0,8.505,0.0,0.0000,76,2026-01-17T20:30:39
568.0,1.060,0.0,0.0000,76,2026-01-17T20:30:39
560.0,2.549,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.565,0.0,0.0000,76,2026-01-17T20:30:39
552.0,6.071,0.0,0.0000,76,2026-01-17T20:30:39
24904.0,3.952,0.0,0.0000,76,2026-01-17T20:30:39
576.0,9.880,0.0,0.0000,76,2026-01-17T20:30:39
556.0,4.009,0.0,0.0000,76,2026-01-17T20:30:39
26396.0,8.019,0.0,0.0000,76,2026-01-17T20:30:39
24340.0,5.584,0.0,0.0000,76,2026-01-17T20:30:39
572.0,9.451,0.0,0.0000,76,2026-01-17T20:30:39
556.0,1.661,0.0,0.0000,76,2026-01-17T20:30:39
556.0,2.463,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.737,0.0,0.0000,76,2026-01-17T20:30:39
552.0,4.496,0.0,0.0000,76,2026-01-17T20:30:39
25104.0,9.823,0.0,0.0000,76,2026-01-17T20:30:39
568.0,2.692,0.0,0.0000,76,2026-01-17T20:30:39
24496.0,9.851,0.0,0.0000,76,2026-01-17T20:30:39
568.0,3.494,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.317,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.479,0.0,0.0000,76,2026-01-17T20:30:39
548.0,4.954,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.515,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.735,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.651,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.718,0.0,0.0000,76,2026-01-17T20:30:39
548.0,3.007,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.851,0.0,0.0000,76,2026-01-17T20:30:39
548.0,2.807,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.861,0.0,0.0000,76,2026-01-17T20:30:39
552.0,6.501,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.534,0.0,0.0000,76,2026-01-17T20:30:39
27744.0,5.728,0.0,0.0000,76,2026-01-17T20:30:39
24880.0,8.649,0.0,0.0000,76,2026-01-17T20:30:39
24340.0,5.584,0.0,0.0000,76,2026-01-17T20:30:39
568.0,0.945,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.098,0.0,0.0000,76,2026-01-17T20:30:39
556.0,8.821,0.0,0.0000,76,2026-01-17T20:30:39
24800.0,7.217,0.0,0.0000,76,2026-01-17T20:30:39
568.0,6.844,0.0,0.0000,76,2026-01-17T20:30:39
25732.0,8.821,0.0,0.0000,76,2026-01-17T20:30:39
568.0,4.410,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.833,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.794,0.0,0.0000,76,2026-01-17T20:30:39
548.0,6.587,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.544,0.0,0.0000,76,2026-01-17T20:30:39
548.0,9.479,0.0,0.0000,76,2026-01-17T20:30:39
552.0,3.036,0.0,0.0000,76,2026-01-17T20:30:39
25348.0,1.604,0.0,0.0000,76,2026-01-17T20:30:39
568.0,5.155,0.0,0.0000,76,2026-01-17T20:30:39
556.0,9.536,0.0,0.0000,76,2026-01-17T20:30:39
552.0,2.606,0.0,0.0000,76,2026-01-17T20:30:39
548.0,3.952,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.878,0.0,0.0000,76,2026-01-17T20:30:39
28736.0,8.162,0.0,0.0000,76,2026-01-17T20:30:39
572.0,4.553,0.0,0.0000,76,2026-01-17T20:30:39
560.0,2.434,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.422,0.0,0.0000,76,2026-01-17T20:30:39
552.0,4.668,0.0,0.0000,76,2026-01-17T20:30:39
548.0,2.320,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.479,0.0,0.0000,76,2026-01-17T20:30:39
25996.0,2.549,0.0,0.0000,76,2026-01-17T20:30:39
568.0,9.193,0.0,0.0000,76,2026-01-17T20:30:39
24496.0,7.102,0.0,0.0000,76,2026-01-17T20:30:39
572.0,1.088,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.708,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.413,0.0,0.0000,76,2026-01-17T20:30:39
556.0,2.434,0.0,0.0000,76,2026-01-17T20:30:39
548.0,9.107,0.0,0.0000,76,2026-01-17T20:30:39
25072.0,7.646,0.0,0.0000,76,2026-01-17T20:30:39
568.0,0.945,0.0,0.0000,76,2026-01-17T20:30:39
556.0,9.680,0.0,0.0000,76,2026-01-17T20:30:39
26384.0,0.515,0.0,0.0000,76,2026-01-17T20:30:39
568.0,9.737,0.0,0.0000,76,2026-01-17T20:30:39
24476.0,4.926,0.0,0.0000,76,2026-01-17T20:30:39
568.0,6.071,0.0,0.0000,76,2026-01-17T20:30:39
564.0,0.544,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.906,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.661,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.446,0.0,0.0000,76,2026-01-17T20:30:39
548.0,3.379,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.584,0.0,0.0000,76,2026-01-17T20:30:39
25356.0,1.317,0.0,0.0000,76,2026-01-17T20:30:39
568.0,8.964,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.630,0.0,0.0000,76,2026-01-17T20:30:39
556.0,9.451,0.0,0.0000,76,2026-01-17T20:30:39
25304.0,5.069,0.0,0.0000,76,2026-01-17T20:30:39
24340.0,9.393,0.0,0.0000,76,2026-01-17T20:30:39
564.0,0.659,0.0,0.0000,76,2026-01-17T20:30:39
556.0,9.193,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.888,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.331,0.0,0.0000,76,2026-01-17T20:30:39
548.0,2.320,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.790,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.919,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.276,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.403,0.0,0.0000,76,2026-01-17T20:30:39
548.0,2.062,0.0,0.0000,76,2026-01-17T20:30:39
548.0,7.560,0.0,0.0000,76,2026-01-17T20:30:39
556.0,2.692,0.0,0.0000,76,2026-01-17T20:30:39
548.0,6.902,0.0,0.0000,76,2026-01-17T20:30:39
552.0,3.322,0.0,0.0000,76,2026-01-17T20:30:39
552.0,6.272,0.0,0.0000,76,2026-01-17T20:30:39
27080.0,2.291,0.0,0.0000,76,2026-01-17T20:30:39
560.0,6.902,0.0,0.0000,76,2026-01-17T20:30:39
556.0,3.837,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.212,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.584,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.508,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.745,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.706,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.861,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.331,0.0,0.0000,76,2026-01-17T20:30:39
548.0,3.465,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.479,0.0,0.0000,76,2026-01-17T20:30:39
27300.0,7.847,0.0,0.0000,76,2026-01-17T20:30:39
572.0,1.088,0.0,0.0000,76,2026-01-17T20:30:39
556.0,9.451,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.413,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.957,0.0,0.0000,76,2026-01-17T20:30:39
552.0,2.577,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.477,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.687,0.0,0.0000,76,2026-01-17T20:30:39
548.0,9.594,0.0,0.0000,76,2026-01-17T20:30:39
552.0,4.382,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.016,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.661,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.136,0.0,0.0000,76,2026-01-17T20:30:39
27748.0,8.706,0.0,0.0000,76,2026-01-17T20:30:39
560.0,2.807,0.0,0.0000,76,2026-01-17T20:30:39
556.0,9.393,0.0,0.0000,76,2026-01-17T20:30:39
25188.0,2.005,0.0,0.0000,76,2026-01-17T20:30:39
564.0,5.613,0.0,0.0000,76,2026-01-17T20:30:39
24492.0,0.773,0.0,0.0000,76,2026-01-17T20:30:39
568.0,9.336,0.0,0.0000,76,2026-01-17T20:30:39
552.0,2.320,0.0,0.0000,76,2026-01-17T20:30:39
552.0,4.725,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.019,0.0,0.0000,76,2026-01-17T20:30:39
25536.0,8.935,0.0,0.0000,76,2026-01-17T20:30:39
572.0,3.637,0.0,0.0000,76,2026-01-17T20:30:39
556.0,2.807,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.279,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.060,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.534,0.0,0.0000,76,2026-01-17T20:30:39
548.0,0.515,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.475,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.928,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.088,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.307,0.0,0.0000,76,2026-01-17T20:30:39
548.0,2.921,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.451,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.661,0.0,0.0000,76,2026-01-17T20:30:39
548.0,4.983,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.276,0.0,0.0000,76,2026-01-17T20:30:39
548.0,0.515,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.618,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.573,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.591,0.0,0.0000,76,2026-01-17T20:30:39
552.0,4.468,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.976,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.451,0.0,0.0000,76,2026-01-17T20:30:39
548.0,2.033,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.250,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.203,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.584,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.904,0.0,0.0000,76,2026-01-17T20:30:39
29648.0,8.677,0.0,0.0000,76,2026-01-17T20:30:39
568.0,0.916,0.0,0.0000,76,2026-01-17T20:30:39
560.0,5.699,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.248,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.716,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.105,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.659,0.0,0.0000,76,2026-01-17T20:30:39
548.0,6.358,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.790,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.573,0.0,0.0000,76,2026-01-17T20:30:39
552.0,6.730,0.0,0.0000,76,2026-01-17T20:30:39
548.0,0.544,0.0,0.0000,76,2026-01-17T20:30:39
552.0,6.902,0.0,0.0000,76,2026-01-17T20:30:39
548.0,7.389,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.544,0.0,0.0000,76,2026-01-17T20:30:39
552.0,6.988,0.0,0.0000,76,2026-01-17T20:30:39
548.0,7.360,0.0,0.0000,76,2026-01-17T20:30:39
548.0,7.045,0.0,0.0000,76,2026-01-17T20:30:39
28224.0,3.752,0.0,0.0000,76,2026-01-17T20:30:39
568.0,9.336,0.0,0.0000,76,2026-01-17T20:30:39
552.0,2.921,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.365,0.0,0.0000,76,2026-01-17T20:30:39
552.0,3.723,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.518,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.792,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.642,0.0,0.0000,76,2026-01-17T20:30:39
548.0,0.687,0.0,0.0000,76,2026-01-17T20:30:39
548.0,6.615,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.601,0.0,0.0000,76,2026-01-17T20:30:39
552.0,6.386,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.334,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.174,0.0,0.0000,76,2026-01-17T20:30:39
552.0,4.324,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.776,0.0,0.0000,76,2026-01-17T20:30:39
552.0,3.207,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.307,0.0,0.0000,76,2026-01-17T20:30:39
548.0,3.837,0.0,0.0000,76,2026-01-17T20:30:39
556.0,1.403,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.477,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.831,0.0,0.0000,76,2026-01-17T20:30:39
548.0,7.675,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.331,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.716,0.0,0.0000,76,2026-01-17T20:30:39
548.0,5.298,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.992,0.0,0.0000,76,2026-01-17T20:30:39
548.0,2.119,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.307,0.0,0.0000,76,2026-01-17T20:30:39
552.0,3.293,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.690,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.649,0.0,0.0000,76,2026-01-17T20:30:39
548.0,6.014,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.601,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.360,0.0,0.0000,76,2026-01-17T20:30:39
548.0,0.802,0.0,0.0000,76,2026-01-17T20:30:39
552.0,4.954,0.0,0.0000,76,2026-01-17T20:30:39
548.0,9.107,0.0,0.0000,76,2026-01-17T20:30:39
552.0,2.577,0.0,0.0000,76,2026-01-17T20:30:39
552.0,2.148,0.0,0.0000,76,2026-01-17T20:30:39
