Time (ms),A2-A3 (V)
13.417,0.48801
13.441,0.53284
13.464,0.48905
13.488,0.47011
13.511,0.52711
13.535,0.48575
13.558,0.46454
13.582,0.56326
13.606,0.51912
13.629,0.45742
13.653,0.52659
13.676,0.50556
13.7,0.46802
13.723,0.53545
13.747,0.49896
13.77,0.44786
13.794,0.52085
13.817,0.49739
13.841,0.44786
13.864,0.51355
13.888,0.5391
13.912,0.48609
13.935,0.50035
13.959,0.53406
13.982,0.4715
14.006,0.49009
14.029,0.55544
14.053,0.45603
14.076,0.4788
14.1,0.53649
14.123,0.46733
14.147,0.4529
14.17,0.49687
14.194,0.4708
14.218,0.492
14.241,0.52659
14.265,0.49617
14.288,0.46281
14.312,0.54379
14.335,0.48331
14.359,0.45777
14.382,0.56951
14.406,0.48835
14.429,0.44543
14.453,0.51738
14.476,0.51095
14.5,0.4423
14.524,0.51164
14.547,0.48679
14.571,0.4416
14.594,0.52468
14.618,0.50869
14.641,0.44126
14.665,0.49426
14.688,0.52016
14.712,0.45481
14.735,0.49113
14.759,0.52572
14.782,0.45794
14.806,0.48801
14.83,0.52798
14.853,0.44769
14.877,0.49044
14.9,0.5464
14.924,0.45377
14.947,0.4675
14.971,0.55109
14.994,0.46385
15.018,0.47584
15.041,0.55579
15.065,0.46055
15.088,0.47758
15.112,0.54849
15.136,0.46246
15.159,0.45916
15.183,0.53702
15.206,0.45533
15.23,0.44717
15.253,0.5358
15.277,0.5
15.3,0.45099
15.324,0.51755
15.347,0.49617
15.371,0.46368
15.394,0.53702
15.418,0.46906
15.442,0.44942
15.465,0.5398
15.489,0.53823
15.512,0.43257
15.536,0.51043
15.559,0.51112
15.583,0.44595
15.606,0.45881
15.63,0.53684
15.653,0.49374
15.677,0.51425
15.7,0.49374
15.724,0.45881
15.748,0.48818
15.771,0.52572
15.795,0.46368
15.818,0.44664
15.842,0.53563
15.865,0.48105
15.889,0.49148
15.912,0.53458
15.936,0.46211
15.959,0.50035
15.983,0.5073
16.006,0.492
16.03,0.45499
16.054,0.52485
16.077,0.49357
16.101,0.45568
16.124,0.52711
16.148,0.53093
16.171,0.4496
16.195,0.51981
16.218,0.5099
16.242,0.4748
16.265,0.51269
16.289,0.50104
16.312,0.46402
16.336,0.49948
16.36,0.51964
16.383,0.44056
16.407,0.49061
16.43,0.55196
16.454,0.48766
16.477,0.48818
16.501,0.51807
16.524,0.45394
16.548,0.49791
16.571,0.52746
16.595,0.46872
16.619,0.49061
16.642,0.53702
16.666,0.48992
16.689,0.47011
16.713,0.51286
16.736,0.47671
16.76,0.49027
16.783,0.52207
16.807,0.49739
16.83,0.48349
16.854,0.5212
16.877,0.4894
16.901,0.45707
16.925,0.53093
16.948,0.47428
16.972,0.44074
16.995,0.4887
17.019,0.49496
17.042,0.4423
17.066,0.52937
17.089,0.51216
17.113,0.46733
17.136,0.51477
17.16,0.53893
17.183,0.44942
17.207,0.492
17.231,0.50261
17.254,0.49357
17.278,0.47306
17.301,0.53649
17.325,0.44699
17.348,0.48488
17.372,0.55613
17.395,0.44491
17.419,0.4748
17.442,0.52867
17.466,0.46333
17.489,0.4635
17.513,0.52902
17.537,0.46993
17.56,0.45725
17.584,0.53319
17.607,0.47202
17.631,0.45603
17.654,0.54014
17.678,0.49982
17.701,0.4416
17.725,0.51651
17.748,0.48609
17.772,0.46941
17.795,0.51581
17.819,0.45481
17.843,0.43882
17.866,0.51929
17.89,0.51095
17.913,0.4171
17.937,0.49757
17.96,0.50695
17.984,0.43309
18.007,0.50851
18.031,0.51251
18.054,0.46576
18.078,0.48384
18.101,0.52989
18.125,0.43604
18.149,0.4821
18.172,0.5391
18.196,0.43882
18.219,0.49426
18.243,0.52833
18.266,0.45394
18.29,0.47862
18.313,0.5358
18.337,0.46733
18.36,0.46142
18.384,0.54119
18.407,0.46037
18.431,0.47115
18.455,0.53128
18.478,0.46663
18.502,0.44334
18.525,0.48888
18.549,0.4894
18.572,0.48679
18.596,0.51494
18.619,0.50765
18.643,0.45221
18.666,0.52276
18.69,0.49757
18.713,0.46889
18.737,0.50904
18.761,0.5146
18.784,0.43587
18.808,0.49166
18.831,0.5212
18.855,0.48071
18.878,0.49305
18.902,0.51981
18.925,0.48158
18.949,0.49253
18.972,0.50938
18.996,0.46628
19.019,0.49322
19.043,0.52537
19.067,0.45829
19.09,0.44178
19.114,0.54883
19.137,0.47306
19.161,0.49009
19.184,0.52972
19.208,0.46941
19.231,0.46055
19.255,0.51512
19.278,0.51616
19.302,0.45742
19.325,0.57125
19.349,0.51703
19.373,0.46159
19.396,0.50695
19.42,0.50191
19.443,0.42979
19.467,0.51651
19.49,0.51633
19.514,0.47271
19.537,0.51825
