Time (ms),A4-A5 (I),A2-A3 (V)
34.109,-0.0076178,-64.572
34.12,-0.0014283,-64.137
34.13,0.0071417,-62.874
34.14,0,-65.276
34.151,-0.014759,-66.063
34.161,-0.0028567,-66.125
34.171,0.0071417,-66.477
34.182,-0.0030947,-68.733
34.192,-0.0099983,-69.147
34.202,-0.0030947,-66.932
34.213,0.0092842,-69.251
34.223,-0.011189,-70.576
34.233,-0.014759,-69.975
34.244,0.0061894,-69.955
34.254,0.0057133,-72.687
34.264,-0.013331,-73.909
34.275,-0.0059514,-71.155
34.285,0.013093,-73.019
34.295,0.0069036,-75.234
34.306,-0.0011903,-74.219
34.316,0.0099983,-73.081
34.326,0.0095222,-76.29
34.336,-0.0076178,-77.987
34.347,-0.0035708,-75.586
34.357,0.014759,-76.724
34.367,-0.00095222,-79.519
34.378,-0.0090461,-77.366
34.388,0.0054753,-77.076
34.398,0.010474,-79.561
34.409,-0.011189,-81.838
34.419,-0.0078558,-79.975
34.429,0.00857,-80.472
34.44,0.00857,-81.817
34.45,-0.0090461,-82.666
34.46,-0.011189,-81.507
34.471,0.0052372,-82.915
34.481,-0.0071417,-85.709
34.491,-0.0076178,-84.736
34.502,0.0092842,-83.66
34.512,0.010712,-86.641
34.522,-0.0069036,-88.152
34.533,-0.0090461,-85.937
34.543,0.0071417,-88.794
34.553,-0.0014283,-89.229
34.564,-0.0026186,-88.297
34.574,0.0035708,-88.587
34.584,0.014997,-90.202
34.595,-0.0038089,-91.154
34.605,-0.018568,-90.057
34.615,-0.0038089,-89.332
34.626,0.0021425,-93.369
34.636,-0.012617,-94.177
34.646,0.00023806,-92.086
34.657,0.014997,-93.307
34.667,-0.00023806,-95.481
34.677,-0.0030947,-94.757
34.688,0.004523,-94.301
34.698,0.00095222,-96.744
34.708,-0.0040469,-97.303
34.718,-0.0033328,-95.874
34.729,0.010236,-97.945
34.739,0.00857,-98.338
34.749,-0.0076178,-99.063
34.76,-0.012141,-97.427
34.77,0.0014283,-99.353
34.78,-0.0023806,-101.57
34.791,-0.011665,-100.72
34.801,-0.0021425,-99.891
34.811,0.0073797,-103.1
34.822,-0.013807,-103.93
34.832,-0.012855,-101.51
34.842,0.0099983,-101.63
34.853,0.0064275,-105.23
34.863,-0.013093,-103.7
34.873,0.0052372,-104.11
34.884,0.013569,-106.31
34.894,-0.0019044,-106.97
34.904,-0.0099983,-105.21
34.915,0.0040469,-107.07
34.925,0.0066655,-108.5
34.935,-0.010236,-108.07
34.946,-0.0049992,-106.68
34.956,0.0080939,-109.79
34.966,-0.00095222,-111.36
34.977,-0.0092842,-108.48
34.987,-0.0038089,-109.75
34.997,0.0095222,-112.44
35.008,-0.0040469,-113.68
35.018,-0.016902,-110.66
35.028,0.0073797,-111.96
35.039,0.0066655,-114.44
35.049,-0.010474,-113.68
35.059,-0.0061894,-112
35.069,0.010951,-113.45
35.08,0.0030947,-115.46
35.09,-0.0090461,-113.45
35.1,0.0021425,-115.29
35.111,0.014045,-117.63
35.121,-0.0061894,-116.14
35.131,-0.0021425,-115.62
35.142,0.012617,-117.14
35.152,0.014045,-120.1
35.162,-0.0038089,-117.63
35.173,-0.013093,-116.62
35.183,0.012617,-120.99
35.193,-0.0099983,-120.97
35.204,-0.016664,-118.69
35.214,0.0026186,-120.14
35.224,0.011189,-122.87
35.235,-0.004285,-121.61
35.245,-0.0080939,-121.92
35.255,0.0090461,-123.33
35.266,-0.0054753,-123.33
35.276,-0.012617,-122.29
35.286,-0.0049992,-122.83
35.297,0.014759,-124.8
35.307,-0.010951,-124.32
35.317,-0.0073797,-123.02
35.328,0.0069036,-124.9
35.338,0.0078558,-126.22
35.348,-0.0076178,-123.6
35.359,-0.019759,-126.02
35.369,-0.00047611,-128.21
35.379,-0.0014283,-128.21
35.39,-0.017378,-126.29
35.4,0.018568,-127.98
35.41,0.0066655,-128.15
35.42,-0.00023806,-127.76
35.431,-0.0049992,-127.01
35.441,0.011189,-130.39
35.451,0.010236,-129.87
35.462,-0.010474,-128.15
35.472,0.00095222,-128.65
35.482,0.0014283,-132.1
35.493,-0.00047611,-132.52
35.503,-0.0076178,-130.53
35.513,0.0028567,-131.94
35.524,0.0054753,-133.41
35.534,-0.0064275,-131.19
35.544,-0.00071417,-131.44
35.555,0.014283,-134.63
35.565,0.0049992,-133.55
35.575,-0.011189,-131.86
35.586,-0.004285,-133.59
35.596,0.016902,-134.9
35.606,-0.012141,-133.84
35.617,-0.0061894,-133.43
35.627,0.0069036,-134.28
35.637,0.0047611,-135.58
35.648,-0.0019044,-134.22
35.658,-0.0028567,-134.69
35.668,0.012379,-136.62
35.679,0.0097603,-136.53
35.689,-0.0047611,-134.92
35.699,0.0071417,-135.83
35.71,0.013807,-138.32
35.72,-0.011665,-136.22
35.73,-0.00023806,-136.2
35.741,0.016664,-139.08
35.751,0.0028567,-137.82
35.761,-0.011903,-136.24
35.771,0.0019044,-138.48
35.782,0.0099983,-139.68
35.792,0.0019044,-139.23
35.802,-0.0076178,-138.05
35.813,0.0038089,-138.81
35.823,-0.004285,-141.46
35.833,-0.0092842,-138.83
35.844,-0.011189,-139.21
35.854,0.016664,-141.3
35.864,0.0057133,-141.75
35.875,-0.011189,-138.65
35.885,-0.0061894,-140.99
35.895,0.011903,-142.46
35.906,-0.0099983,-140.22
35.916,-0.010951,-140.49
35.926,0.00095222,-142.29
35.937,-0.0011903,-143.12
35.947,-0.015712,-141.13
35.957,-0.008808,-142.46
35.968,0.0054753,-144.53
35.978,-0.011427,-143.53
35.988,-0.019759,-143.12
35.999,-0.00047611,-144.26
36.009,0.0090461,-145.02
36.019,-0.011427,-142.08
36.03,-0.012379,-143.68
36.04,0.010951,-145.23
36.05,0.0078558,-144.19
36.061,-0.0061894,-144.15
36.071,-0.0049992,-145.02
36.081,0.0038089,-145.87
36.092,0.0052372,-141.46
36.102,-0.0071417,-144.59
36.112,0.011427,-145.46
36.122,0.0073797,-146.24
36.133,-0.0076178,-143.95
36.143,-0.0066655,-145.95
36.153,0.0011903,-147.11
36.164,0.0021425,-146.12
36.174,-0.004285,-145.93
36.184,0.0071417,-148.29
36.195,0.0092842,-147.76
36.205,-0.011189,-144.94
36.215,-0.014521,-147.18
36.226,0.014521,-148.58
36.236,0.00095222,-148.75
36.246,-0.011665,-147.78
36.257,-0.0038089,-150.03
36.267,0.011189,-151.5
36.277,0.00071417,-147.22
36.288,-0.01714,-149.41
36.298,-0.008808,-150.55
36.308,0.0066655,-150.94
36.319,-0.016426,-149.02
36.329,-0.016188,-151.65
36.339,0.0073797,-153.82
36.35,0.010951,-152.48
36.36,-0.011189,-150.78
36.37,-0.0038089,-153.97
36.381,-0.00095222,-154.05
36.391,-0.011427,-151.23
36.401,-0.017378,-153.7
36.412,0.0016664,-155.95
36.422,0.0097603,-154.42
36.432,-0.0080939,-153.43
36.443,-0.0092842,-155.37
36.453,0.0080939,-157.69
36.463,0.0016664,-155.04
36.473,-0.008808,-155.15
36.484,0.012855,-155.48
36.494,0.010474,-157.07
36.504,-0.0066655,-154.46
36.515,-0.012379,-156.37
36.525,0.0052372,-157.36
36.535,0.0052372,-157.03
36.546,-0.016188,-155.66
36.556,-0.0078558,-158.36
36.566,0.010474,-158.6
36.577,-0.0028567,-154.79
36.587,-0.014997,-157.11
36.597,0.0057133,-159.64
36.608,0.0090461,-158.19
36.618,-0.0026186,-157.65
36.628,-0.0049992,-159.27
36.639,0.019997,-160.14
36.649,0.0066655,-157.34
36.659,-0.016426,-157.55
36.67,-0.0066655,-159.31
36.68,0.010951,-159.22
36.69,-0.0038089,-158.11
36.701,-0.017378,-159.2
36.711,-0.011903,-160.45
36.721,0.012617,-159.39
36.732,-0.0061894,-158.83
36.742,-0.00047611,-161.09
36.752,0.008808,-160.96
36.763,0.0011903,-159.43
36.773,-0.021425,-159.08
36.783,-0.00095222,-161.87
36.794,0.014759,-161.01
36.804,-0.0021425,-159.54
36.814,-0.012855,-161.21
36.824,0.010712,-162.66
36.835,0.008808,-159.25
36.845,-0.0097603,-159.99
36.855,-0.0092842,-160.76
36.866,0.010474,-163.05
36.876,0.0047611,-159.78
36.886,-0.010712,-161.69
36.897,0.004285,-163.66
36.907,0.0069036,-161.13
36.917,-0.0097603,-160.45
36.928,-0.0090461,-164.32
36.938,0.015474,-162.99
36.948,-0.00047611,-160.51
36.959,-0.010236,-161.17
36.969,-0.0021425,-163.32
36.979,-0.0030947,-161.79
36.99,-0.0078558,-160.34
