Time (ms),A2-A3 (V)
33.914,4.1604
33.938,4.085
33.961,4.1302
33.984,4.1912
34.008,4.0801
34.031,4.1267
34.055,4.2025
34.078,4.0768
34.102,4.1084
34.125,4.1639
34.148,4.1267
34.172,4.1303
34.195,4.2118
34.219,4.1192
34.242,4.1439
34.266,4.1901
34.289,4.1255
34.312,4.1102
34.336,4.1847
34.359,4.1746
34.383,4.1003
34.406,4.1314
34.43,4.1156
34.453,4.0047
34.477,4.0488
34.5,4.0266
34.523,3.8931
34.547,3.9187
34.57,3.8736
34.594,3.81
34.617,3.7728
34.641,3.7819
34.664,3.6637
34.688,3.6581
34.711,3.668
34.734,3.594
34.758,3.5511
34.781,3.6229
34.805,3.521
34.828,3.5172
34.852,3.5639
34.875,3.5115
34.898,3.5014
34.922,3.5221
34.945,3.5271
34.969,3.4541
34.992,3.5556
35.016,3.4941
35.039,3.4541
35.062,3.5135
35.086,3.497
35.109,3.4138
35.133,3.5111
35.156,3.4704
35.18,3.4612
35.203,3.4941
35.227,3.5073
35.25,3.4247
35.273,3.4503
35.297,3.5191
35.32,3.443
35.344,3.5064
35.367,3.4934
35.391,3.4407
35.414,3.4494
35.438,3.5459
35.461,3.4221
35.484,3.459
35.508,3.5016
35.531,3.4025
35.555,3.4296
35.578,3.4944
35.602,3.4204
35.625,3.4385
35.648,3.4929
35.672,3.4482
