Time (ms),A4-A5 (I),A2-A3 (V)
19.677,0.011427,-22.131
19.687,0.0026186,-22.814
19.698,0.017378,-22.69
19.708,0.012617,-19.047
19.718,0.015474,-19.978
19.729,0.015236,-20.993
19.739,0.031423,-19.316
19.749,0.018092,-17.287
19.759,0.0057133,-19.026
19.77,0.018092,-18.322
19.78,0.0083319,-15.134
19.79,-0.0011903,-14.637
19.801,0.004523,-15.444
19.811,0.016664,-15.279
19.821,0.018806,-12.09
19.832,-0.0035708,-13.56
19.842,0.026424,-13.457
19.852,0.020711,-11.345
19.863,0.0035708,-9.7303
19.873,0.0033328,-11.076
19.883,0.01833,-11.014
19.894,0.01595,-7.6807
19.904,0.0059514,-7.0596
19.914,0.014521,-10.103
19.925,0.018568,-6.8112
19.935,0.0066655,-4.2855
19.945,-0.00071417,-6.7905
19.956,0.017616,-6.9561
19.966,0.027138,-3.3953
19.976,0.0078558,-3.8714
19.987,0.0059514,-3.7472
19.997,0.033566,-3.5816
20.007,0.023806,-0.14492
20.018,0.0057133,-0.66249
20.028,0.011189,-1.5113
20.038,0.02571,-0.041406
20.049,0.014283,2.0703
20.059,0.004285,1.6976
20.069,0.017616,1.4492
20.08,0.020473,4.596
20.09,0.0076178,4.5546
20.1,0.0078558,3.0019
20.11,0.022139,5.4655
20.121,0.015236,8.012
20.131,-0.00047611,6.894
20.141,0.011427,6.3557
20.152,0.025472,8.9436
20.162,0.0073797,8.0741
20.172,0.00071417,8.3432
20.183,0.024996,8.9436
20.193,0.01595,11.904
20.203,0.0030947,11.925
20.214,0.0078558,11.324
20.224,0.027614,13.001
20.234,0.0061894,14.989
20.245,-0.0028567,11.635
20.255,0.015474,13.829
20.265,0.027852,15.548
20.276,0.0057133,16.314
20.286,0,14.43
20.296,0.027138,16.045
20.307,0.018568,18.84
20.317,0.0033328,17.515
20.327,0.0076178,17.68
20.338,0.021901,20.516
20.348,0.013569,19.978
20.358,-0.0030947,18.922
20.369,0.021901,20.703
20.379,0.015712,22.732
20.389,-0.014997,22.338
20.4,0.016664,21.282
20.41,0.01833,23.85
20.42,0.028091,23.787
20.431,0.0030947,24.284
20.441,0.012379,22.587
20.451,0.019521,26.665
20.461,-0.0021425,26.23
20.472,0.0038089,25.651
20.482,0.022615,26.934
20.492,0.025948,29.646
20.503,-0.00047611,27.079
20.513,0.0066655,27.597
20.523,0.025234,30.599
20.534,0.021663,30.019
20.544,0.00047611,29.067
20.554,0.011189,29.771
20.565,0.014283,32.545
20.575,0.00857,32.048
20.585,0.00023806,31.862
20.596,0.019521,34.097
20.606,0.019759,34.967
20.616,0.011189,33.269
20.627,0.012379,34.636
20.637,0.022139,36.83
20.647,0.012855,35.981
20.658,-0.00047611,35.195
20.668,0.012141,37.368
20.678,0.010951,39.397
20.689,0.0064275,37.513
20.699,0.012141,37.824
20.709,0.031423,40.722
20.72,0.013807,40.847
20.73,0.0016664,39.066
20.74,0.012617,41.116
20.751,0.018568,43.372
20.761,0.012855,42.337
20.771,0.0069036,40.495
20.782,0.024282,44.159
20.792,0.022615,45.091
20.802,0.0028567,42.606
20.812,0.0021425,44.055
20.823,0.01714,46.519
20.833,0.012855,46.312
20.843,-0.0061894,44.304
20.854,0.011189,46.643
20.864,0.020949,48.258
20.874,0.0030947,47.223
20.885,0.0052372,48.714
20.895,0.02571,50.535
20.905,0.017854,49.728
20.916,0.0038089,48.424
20.926,0.0040469,49.417
20.936,0.019044,53.02
20.947,0.0083319,50.204
20.957,-0.0090461,50.825
20.967,0.0073797,53.517
20.978,0.020711,54.8
20.988,0.00095222,52.316
20.998,0.0047611,53.351
21.009,0.019044,55.794
21.019,0.014997,55.504
21.029,0.0047611,55.007
21.04,0.012379,57.057
21.05,0.027376,58.837
21.06,0.025948,56.519
21.071,0.013569,58.32
21.081,0.031899,59.127
21.091,0.042612,60.328
21.102,0.039279,58.879
21.112,0.035232,59.934
21.122,0.044516,61.715
21.133,0.021425,60.866
21.143,0.0097603,61.032
21.153,0.018806,63.889
21.164,0.024758,61.404
21.174,0.013569,61.239
21.184,0.020949,62.957
21.194,0.073797,65.98
21.205,0.078796,64.696
21.215,0.065227,64.096
21.225,0.082605,67.76
21.236,0.1026,67.532
21.246,0.088795,66.456
21.256,0.078082,65.855
21.267,0.094984,69.002
21.277,0.12117,69.416
21.287,0.1145,67.243
21.298,0.1195,69.975
21.308,0.15497,71.694
21.318,0.1545,69.499
21.329,0.14021,70.451
21.339,0.15854,73.391
21.349,0.17807,71.155
21.36,0.16569,71.487
21.37,0.15616,72.439
21.38,0.17759,76.062
21.391,0.19235,74.406
21.401,0.16902,73.64
21.411,0.17973,76.455
21.422,0.21496,75.855
21.432,0.20211,75.544
21.442,0.18973,76.29
21.453,0.20282,78.215
21.463,0.22282,78.795
21.473,0.21639,77.056
21.484,0.20473,79.581
21.494,0.23425,81.424
21.504,0.25115,80.244
21.515,0.23425,81.362
21.525,0.23758,83.204
21.535,0.25734,83.059
21.545,0.25591,81.817
21.556,0.24258,82.625
21.566,0.25758,84.985
21.576,0.28138,84.695
21.587,0.26924,84.426
21.597,0.26257,86.103
21.607,0.28019,88.38
21.618,0.29638,87.448
21.628,0.27995,86.786
21.638,0.29685,89.871
21.649,0.31042,89.25
21.659,0.30304,86.848
21.669,0.29138,90.388
21.68,0.30614,91.651
21.69,0.32756,88.794
21.7,0.31185,91.403
21.711,0.32709,93.846
21.721,0.32185,93.452
21.731,0.33137,91.403
21.742,0.32209,93.059
21.752,0.34018,95.605
21.762,0.35827,94.653
21.773,0.34661,93.887
21.783,0.34137,96.806
21.793,0.35684,97.924
21.804,0.36137,96.62
21.814,0.3428,96.827
21.824,0.36208,99.808
21.835,0.37518,99.725
21.845,0.36851,97.386
21.855,0.36065,101.38
21.866,0.36827,101.3
21.876,0.37994,100.1
21.886,0.38065,101.32
21.896,0.3647,102.52
21.907,0.38494,103.58
21.917,0.38184,102.15
21.927,0.39565,102.83
21.938,0.37922,105.44
21.948,0.38946,104.11
21.958,0.40208,103.6
21.969,0.3985,106.68
21.979,0.39922,107.26
21.989,0.42659,105.4
22,0.41445,106.93
22.01,0.40208,109.64
22.02,0.41731,108.81
22.031,0.4335,107.18
22.041,0.42088,110.61
22.051,0.41826,110.82
22.062,0.44183,108.71
22.072,0.43802,109.21
22.082,0.41279,111.73
22.093,0.4304,112.4
22.103,0.45064,110.86
22.113,0.4085,112.33
22.124,0.43778,114.51
22.134,0.4573,113.02
22.144,0.43326,112.71
22.155,0.4454,115.62
22.165,0.44873,115.6
22.175,0.44183,114.63
22.186,0.4573,115.38
22.196,0.43778,117.61
22.206,0.45778,116.45
22.217,0.4673,115.42
22.227,0.44326,118.56
22.237,0.45683,119.02
22.247,0.46802,117.65
22.258,0.45016,118.15
22.268,0.44635,121.92
22.278,0.46611,119.41
22.289,0.45397,118.27
22.299,0.46944,121.26
22.309,0.46373,122.58
22.32,0.47111,121.26
22.33,0.50015,121.36
22.34,0.44778,125.25
22.351,0.47825,123.68
22.361,0.49658,122.19
22.371,0.46421,122.91
22.382,0.47492,125.07
22.392,0.46873,123.97
22.402,0.48135,123.47
22.413,0.49777,124.98
22.423,0.45564,127.63
22.433,0.50325,125.31
22.444,0.48825,125.33
22.454,0.46207,130.24
22.464,0.49658,127.38
22.475,0.47087,125.65
22.485,0.4942,127.26
22.495,0.48325,130.53
22.506,0.47921,127.22
22.516,0.52206,129.21
22.526,0.44921,131.94
22.537,0.49754,130.7
22.547,0.50515,128.4
22.557,0.49373,130.9
22.568,0.50515,132.31
22.578,0.47016,131.28
22.588,0.5261,131.19
22.598,0.48754,132.17
22.609,0.48135,133.18
22.619,0.51896,132.52
22.629,0.4992,132.52
22.64,0.52515,133.97
22.65,0.47302,133.33
22.66,0.52967,132.52
22.671,0.51063,134.51
22.681,0.47373,135.5
22.691,0.52444,134.07
22.702,0.4892,134.05
22.712,0.53467,136.27
22.722,0.48016,136.14
22.733,0.51777,135.42
22.743,0.51468,135.91
22.753,0.46873,137.59
22.764,0.53872,135.93
22.774,0.49254,135.25
22.784,0.54872,137.38
22.795,0.49158,138.65
22.805,0.49992,136.33
22.815,0.52777,137.2
22.826,0.47516,139.62
22.836,0.5292,137.82
22.846,0.49016,135.93
22.857,0.55348,138.65
22.867,0.49182,139.23
22.877,0.50944,137.65
22.888,0.52563,137.96
22.898,0.49301,141.46
22.908,0.54039,140.3
22.919,0.48373,138.17
22.929,0.56467,139.6
22.939,0.49587,141.79
22.949,0.52634,140.3
22.96,0.53348,139.47
22.97,0.48801,142.48
22.98,0.53229,141.38
22.991,0.47135,140.47
23.001,0.57133,141.9
23.011,0.48373,143.26
23.022,0.54181,143.28
23.032,0.50706,140.86
23.042,0.51706,144.07
23.053,0.50349,143.84
23.063,0.47373,141.19
23.073,0.56324,140.99
23.084,0.48206,144.65
23.094,0.55729,145.04
23.104,0.48516,142.46
23.115,0.54753,143.2
23.125,0.5142,144.86
23.135,0.48516,144.36
23.146,0.55491,143.2
23.156,0.50134,145.11
23.166,0.56395,142.44
23.177,0.48301,143.12
23.187,0.573,144.44
23.197,0.50563,145.69
23.208,0.52348,145.44
23.218,0.54467,144.96
23.228,0.51015,147.09
23.239,0.56443,147.63
23.249,0.48325,145
23.259,0.58181,143.1
23.27,0.48873,148.25
23.28,0.55872,146.8
23.29,0.49777,146.02
23.301,0.5611,147.84
23.311,0.55086,149.18
23.321,0.51515,147.28
23.331,0.56133,148.67
23.342,0.49611,149.85
23.352,0.57467,147.36
23.362,0.46873,148.63
23.373,0.59871,148.48
23.383,0.50468,152.41
23.393,0.57633,152.14
23.404,0.5042,149.35
23.414,0.55372,151.67
23.424,0.53539,153.06
23.435,0.50706,151.17
23.445,0.5799,150.82
23.455,0.50087,152.97
23.466,0.58466,153.16
23.476,0.46468,150.24
23.486,0.59585,153.72
23.497,0.4842,154.61
23.507,0.57562,153.14
23.517,0.50706,153.72
23.528,0.5799,155.39
23.538,0.52063,154.75
23.548,0.51777,153.22
23.559,0.55181,154.05
23.569,0.50825,157.28
23.579,0.56967,155.06
23.59,0.4892,153.8
23.6,0.61014,155.48
23.61,0.48016,157.13
23.621,0.59204,155.06
23.631,0.48159,153.93
23.641,0.58847,157.69
23.652,0.49682,155.93
23.662,0.56157,155.04
23.672,0.52586,157.44
23.682,0.5511,158.73
23.693,0.54562,157.69
23.703,0.48849,156.8
23.713,0.58085,159.51
23.724,0.49349,157.73
23.734,0.58205,156.57
23.744,0.47325,158.36
23.755,0.61347,159.91
23.765,0.48087,158.15
23.775,0.59276,156.57
23.786,0.49777,159.39
23.796,0.57086,159.49
23.806,0.50682,158.56
23.817,0.53443,159.22
23.827,0.55824,159.89
23.837,0.51206,159.74
23.848,0.55824,157.78
23.858,0.49158,159.72
23.868,0.6068,161.25
23.879,0.4673,159.18
23.889,0.58514,159.91
23.899,0.48182,162.41
23.91,0.59561,161.01
23.92,0.47349,158.89
23.93,0.56943,160.03
23.941,0.53491,162
23.951,0.54753,160.3
23.961,0.51944,159.31
23.972,0.52777,162.99
23.982,0.57681,162.16
23.992,0.48325,160.03
24.003,0.58823,160.84
24.013,0.48182,162.66
24.023,0.59014,161.81
24.033,0.46992,160.09
24.044,0.57562,162.1
24.054,0.49539,164.32
24.064,0.56181,162
24.075,0.50325,161.92
24.085,0.54872,164.32
24.095,0.55205,163.2
24.106,0.4942,161.05
24.116,0.55681,163.01
24.126,0.48944,164.32
24.137,0.58371,162.12
24.147,0.46349,162.99
24.157,0.57633,164.32
24.168,0.47849,164.44
24.178,0.56467,161.71
24.188,0.48992,161.85
24.199,0.54086,164.65
24.209,0.54634,164.32
24.219,0.50111,160.88
24.23,0.54467,164.67
24.24,0.47754,164.67
24.25,0.56181,163.66
24.261,0.46326,163.12
24.271,0.57205,164.65
24.281,0.49492,164.81
24.292,0.55634,161.5
24.302,0.48611,164.32
24.312,0.51753,163.24
24.323,0.54515,164.32
24.333,0.48492,163.41
24.343,0.55038,164.32
24.354,0.48325,164.65
24.364,0.56824,161.23
24.374,0.46897,161.67
24.384,0.56467,164.86
24.395,0.49563,164.32
24.405,0.51015,160.72
24.415,0.51325,164.32
24.426,0.4992,165.64
24.436,0.54324,161.09
24.446,0.46849,163.32
24.457,0.56776,165.17
24.467,0.4754,164.65
24.477,0.54896,161.17
24.488,0.49111,164.32
24.498,0.52086,164.98
24.508,0.52491,163.66
24.519,0.47325,162.99
24.529,0.54086,164.32
24.539,0.47064,162.66
24.55,0.56014,162
24.56,0.4654,163.08
24.57,0.51872,165.42
24.581,0.49944,163.78
24.591,0.50872,163.12
24.601,0.52253,164.32
24.612,0.48206,164.65
24.622,0.553,162.1
24.632,0.46135,163.24
24.643,0.51491,164.36
24.653,0.48278,164.98
24.663,0.52658,163.66
24.674,0.49587,162.54
24.684,0.48563,165.02
24.694,0.54919,163.74
24.705,0.4554,162.16
24.715,0.5292,165
24.725,0.48754,165.1
24.735,0.52729,162.08
24.746,0.49563,163.41
24.756,0.49254,166.33
24.766,0.53277,163.45
24.777,0.46111,162.68
24.787,0.51372,165.27
24.797,0.46683,165.23
24.808,0.53443,164.32
24.818,0.48801,160.67
24.828,0.48801,164.92
24.839,0.53205,165.06
24.849,0.44826,163.37
24.859,0.51825,164.32
24.87,0.46326,164.48
24.88,0.53372,164.32
24.89,0.49968,163.1
24.901,0.48063,164.65
24.911,0.51848,165.1
24.921,0.47968,162.19
24.932,0.5211,163.14
24.942,0.4623,166.04
24.952,0.52396,163.72
24.963,0.50444,163.32
24.973,0.46944,165.19
24.983,0.51825,165.64
24.994,0.47611,164.32
25.004,0.51825,162.54
25.014,0.46349,164.69
25.025,0.50944,164.71
25.035,0.51777,162.35
25.045,0.47159,164.57
25.056,0.51396,165.6
25.066,0.47825,164.42
25.076,0.50991,163.78
25.086,0.47111,164.32
25.097,0.47754,165.97
25.107,0.52015,164.32
25.117,0.45992,163.37
25.128,0.50706,166.08
25.138,0.47325,164.57
25.148,0.5023,162.66
25.159,0.4992,164.98
25.169,0.4673,165.64
25.179,0.52134,163.32
25.19,0.46087,162.99
25.2,0.49492,164.98
25.21,0.48801,164.67
25.221,0.47754,162.1
25.231,0.49277,163.66
25.241,0.44945,165.31
25.252,0.50492,164.32
25.262,0.46111,163.16
25.272,0.46659,164.81
25.283,0.49182,163.66
25.293,0.45897,162.1
25.303,0.49682,163.16
25.314,0.4523,166.31
25.324,0.46849,162.43
25.334,0.48563,161.42
25.345,0.43683,164.32
25.355,0.48182,164.32
25.365,0.47516,161.75
25.376,0.48206,160.86
25.386,0.48063,162.68
25.396,0.43659,162.21
25.407,0.49611,160.76
25.417,0.44826,162
25.427,0.44969,164.34
25.438,0.48492,161.83
25.448,0.45778,160.01
25.458,0.48087,163.03
25.468,0.44635,161.79
25.479,0.45421,159.76
25.489,0.46421,160.9
25.499,0.42374,162.06
25.51,0.47563,160.38
25.52,0.47825,158.19
25.53,0.44302,161.85
25.541,0.4535,161.52
25.551,0.44373,158.48
25.561,0.45397,155.95
25.572,0.44826,159.99
25.582,0.42731,158.6
25.592,0.45611,157.03
25.603,0.44207,158.69
25.613,0.41731,159.68
25.623,0.45778,158.02
25.634,0.4404,156.7
25.644,0.41612,157.11
25.654,0.44731,157.36
25.665,0.41683,155.42
25.675,0.43755,156.37
25.685,0.42588,157.96
25.696,0.4166,155.58
25.706,0.44564,154.05
25.716,0.42398,156.12
25.727,0.39398,156.12
25.737,0.44207,153.35
25.747,0.43207,153.72
25.758,0.40279,154.24
25.768,0.41731,153.37
25.778,0.42421,150.51
25.789,0.4135,151.71
25.799,0.41088,153.72
25.809,0.40922,150.61
25.819,0.41517,148.91
25.83,0.41493,153.06
25.84,0.39708,151.07
25.85,0.40327,148.42
25.861,0.42112,148.5
25.871,0.38208,149.78
25.881,0.39255,148.67
25.892,0.41588,146.1
25.902,0.40422,147.76
25.912,0.38922,148.85
25.923,0.39327,145.04
25.933,0.40945,144.11
25.943,0.3866,146.76
25.954,0.39112,145.52
25.964,0.40184,143.93
25.974,0.39041,144.22
25.985,0.38136,145.48
25.995,0.37541,143.12
26.005,0.39589,141.92
26.016,0.38422,143.3
26.026,0.37898,140.01
26.036,0.38803,140.14
26.047,0.38684,139.47
26.057,0.3597,141.81
26.067,0.38422,138.89
26.078,0.37208,138.48
26.088,0.37637,139.23
26.098,0.35708,138.96
26.109,0.36803,137.98
26.119,0.37422,137.42
26.129,0.35756,138.94
26.14,0.35446,136.51
26.15,0.37351,134.44
26.16,0.36851,135.69
26.17,0.35804,136.49
26.181,0.36065,134.51
26.191,0.37256,134.71
26.201,0.35399,136.06
26.212,0.34185,133.91
26.222,0.35399,132.52
26.232,0.37256,132.06
26.243,0.34708,133.7
26.253,0.33113,131.88
26.263,0.36232,129.02
26.274,0.36446,131.42
26.284,0.33613,131.86
26.294,0.33256,128.71
26.305,0.35113,128.27
26.315,0.34304,130.7
26.325,0.32566,130.14
26.336,0.33328,126.8
26.346,0.33399,127.34
26.356,0.33375,130.55
26.367,0.32614,124.9
26.377,0.34661,125.75
26.387,0.33732,127.14
26.398,0.32066,126.37
26.408,0.32376,124.38
26.418,0.32256,123.95
26.429,0.31661,125.77
26.439,0.30328,122.97
26.449,0.31757,122.48
26.46,0.32828,123.8
26.47,0.31233,124.61
26.48,0.30376,121.26
26.491,0.32018,121.92
26.501,0.31209,122.29
26.511,0.30376,120.92
26.521,0.29805,117.99
26.532,0.31685,120.61
26.542,0.29709,121.92
26.552,0.28519,117.53
26.563,0.30185,117.51
26.573,0.30852,118.94
26.583,0.27733,117.55
26.594,0.29043,116.16
26.604,0.29876,116.64
26.614,0.29924,117.55
26.625,0.27662,114.9
26.635,0.28519,112.87
26.645,0.30257,115.05
26.656,0.28114,114.42
26.666,0.27091,111.73
26.676,0.28852,112.93
26.687,0.28138,114.03
26.697,0.26638,112.25
26.707,0.26757,109.66
26.718,0.28352,112.19
26.728,0.27281,112.31
26.738,0.25043,110.01
26.749,0.27019,106.78
26.759,0.27353,110.43
26.769,0.25162,110.16
26.78,0.24567,107.45
26.79,0.26686,108.21
26.8,0.24686,109
26.811,0.24186,106.56
26.821,0.24924,106.1
26.831,0.25972,107.05
26.842,0.23639,105.4
26.852,0.2252,103.62
26.862,0.24448,104.74
26.872,0.254,105.96
26.883,0.22353,104.11
26.893,0.21996,102
26.903,0.2502,103.47
26.914,0.22782,104.24
26.924,0.21853,100.78
26.934,0.21615,98.814
26.945,0.24115,102.25
26.955,0.2202,101.98
26.965,0.1983,98.98
26.976,0.22568,100.45
26.986,0.2183,100.41
26.996,0.19473,98.897
27.007,0.19616,97.634
27.017,0.21115,98.545
27.027,0.20782,96.123
27.038,0.19211,95.419
27.048,0.19568,96.578
27.058,0.18973,96.951
27.069,0.16902,94.591
27.079,0.1733,92.252
27.089,0.1833,94.177
27.1,0.18545,95.295
27.11,0.17069,91.486
27.12,0.16021,91.693
27.131,0.17902,93.307
27.141,0.16402,91.713
27.151,0.14783,90.14
27.162,0.16331,91.071
27.172,0.16497,92.81
27.182,0.15307,89.457
27.193,0.13212,87.883
27.203,0.15402,89.954
27.213,0.13902,88.794
27.223,0.11736,86.538
27.234,0.13641,85.399
27.244,0.13688,88.566
27.254,0.12712,85.399
27.265,0.10855,84.24
27.275,0.13307,84.985
27.285,0.1295,85.958
27.296,0.1176,83.184
27.306,0.1145,81.942
27.316,0.13569,83.515
27.327,0.12141,82.273
27.337,0.096888,79.851
27.347,0.10498,81.01
27.358,0.11903,81.3
27.368,0.089509,78.049
