datetime,t_rel_us,A0_V
2026-05-10 20:10:07.578918,135918,0.76000
2026-05-10 20:10:07.578978,135978,1.15529
2026-05-10 20:10:07.579034,136034,1.48436
2026-05-10 20:10:07.579091,136091,1.73684
2026-05-10 20:10:07.579174,136174,2.02089
2026-05-10 20:10:07.579407,136407,1.32569
2026-05-10 20:10:07.579465,136465,0.98262
2026-05-10 20:10:07.579520,136520,0.61226
2026-05-10 20:10:07.579575,136575,0.32222
2026-05-10 20:10:07.579644,136644,0.09019
2026-05-10 20:10:07.579918,136918,0.77340
2026-05-10 20:10:07.579978,136978,1.13938
2026-05-10 20:10:07.580034,137034,1.47464
2026-05-10 20:10:07.580090,137090,1.76957
2026-05-10 20:10:07.580172,137172,1.99083
2026-05-10 20:10:07.580405,137405,1.33642
2026-05-10 20:10:07.580463,137463,0.98610
2026-05-10 20:10:07.580519,137519,0.63482
2026-05-10 20:10:07.580575,137575,0.30933
2026-05-10 20:10:07.580644,137644,0.07528
2026-05-10 20:10:07.580917,137917,0.76575
2026-05-10 20:10:07.580977,137977,1.14280
2026-05-10 20:10:07.581033,138033,1.47796
2026-05-10 20:10:07.581089,138089,1.80472
2026-05-10 20:10:07.581158,138158,1.99052
2026-05-10 20:10:07.581405,138405,1.34649
2026-05-10 20:10:07.581463,138463,1.00543
2026-05-10 20:10:07.581519,138519,0.59132
2026-05-10 20:10:07.581574,138574,0.33451
2026-05-10 20:10:07.581643,138643,0.07729
2026-05-10 20:10:07.581917,138917,0.75567
2026-05-10 20:10:07.581977,138977,1.14225
2026-05-10 20:10:07.582033,139033,1.49317
2026-05-10 20:10:07.582089,139089,1.75557
2026-05-10 20:10:07.582172,139172,2.02683
2026-05-10 20:10:07.582403,139403,1.35344
2026-05-10 20:10:07.582458,139458,1.01112
2026-05-10 20:10:07.582516,139516,0.64449
2026-05-10 20:10:07.582572,139572,0.33511
2026-05-10 20:10:07.582641,139641,0.07402
2026-05-10 20:10:07.582928,139928,0.82496
2026-05-10 20:10:07.582990,139990,1.17946
2026-05-10 20:10:07.583045,140045,1.56034
2026-05-10 20:10:07.583101,140101,1.81861
2026-05-10 20:10:07.583184,140184,2.03252
2026-05-10 20:10:07.583402,140402,1.36084
2026-05-10 20:10:07.583458,140458,1.08278
2026-05-10 20:10:07.583516,140516,0.61871
2026-05-10 20:10:07.583572,140572,0.32222
2026-05-10 20:10:07.583640,140640,0.07669
2026-05-10 20:10:07.583927,140927,0.82496
2026-05-10 20:10:07.583988,140988,1.22130
2026-05-10 20:10:07.584044,141044,1.54871
2026-05-10 20:10:07.584100,141100,1.81066
2026-05-10 20:10:07.584182,141182,2.00654
2026-05-10 20:10:07.584401,141401,1.33365
2026-05-10 20:10:07.584456,141456,1.01415
2026-05-10 20:10:07.584514,141514,0.64449
2026-05-10 20:10:07.584569,141569,0.33511
2026-05-10 20:10:07.584638,141638,0.08857
2026-05-10 20:10:07.584927,141927,0.82496
2026-05-10 20:10:07.584987,141987,1.21687
2026-05-10 20:10:07.585043,142043,1.51709
2026-05-10 20:10:07.585099,142099,1.82471
2026-05-10 20:10:07.585182,142182,2.08403
2026-05-10 20:10:07.585400,142400,1.37604
2026-05-10 20:10:07.585456,142456,1.01832
2026-05-10 20:10:07.585513,142513,0.66030
2026-05-10 20:10:07.585569,142569,0.35445
2026-05-10 20:10:07.585637,142637,0.08696
2026-05-10 20:10:07.585925,142925,0.79138
2026-05-10 20:10:07.585984,142984,1.17543
2026-05-10 20:10:07.586040,143040,1.52197
2026-05-10 20:10:07.586097,143097,1.80018
2026-05-10 20:10:07.586180,143180,2.04224
2026-05-10 20:10:07.586398,143398,1.39216
2026-05-10 20:10:07.586453,143453,1.03967
2026-05-10 20:10:07.586511,143511,0.64066
2026-05-10 20:10:07.586567,143567,0.38667
2026-05-10 20:10:07.586636,143636,0.07085
2026-05-10 20:10:07.586922,143922,0.82496
2026-05-10 20:10:07.586982,143982,1.17870
2026-05-10 20:10:07.587039,144039,1.51613
2026-05-10 20:10:07.587094,144094,1.79787
2026-05-10 20:10:07.587163,144163,2.00558
2026-05-10 20:10:07.587410,144410,1.31481
2026-05-10 20:10:07.587466,144466,0.96032
2026-05-10 20:10:07.587522,144522,0.61388
2026-05-10 20:10:07.587577,144577,0.30933
2026-05-10 20:10:07.587646,144646,0.02573
2026-05-10 20:10:07.587919,144919,0.80417
2026-05-10 20:10:07.587980,144980,1.17946
2026-05-10 20:10:07.588035,145035,1.51930
2026-05-10 20:10:07.588091,145091,1.78115
2026-05-10 20:10:07.588161,145161,1.99395
2026-05-10 20:10:07.588408,145408,1.33506
2026-05-10 20:10:07.588465,145465,0.99431
2026-05-10 20:10:07.588521,145521,0.58004
2026-05-10 20:10:07.588576,145576,0.32222
2026-05-10 20:10:07.588645,145645,0.06873
2026-05-10 20:10:07.588920,145920,0.77818
2026-05-10 20:10:07.588981,145981,1.15524
2026-05-10 20:10:07.589036,146036,1.52817
2026-05-10 20:10:07.589093,146093,1.78971
2026-05-10 20:10:07.589175,146175,2.02587
2026-05-10 20:10:07.589408,146408,1.32755
2026-05-10 20:10:07.589466,146466,0.95830
2026-05-10 20:10:07.589522,146522,0.60944
2026-05-10 20:10:07.589578,146578,0.30933
2026-05-10 20:10:07.589647,146647,0.05151
2026-05-10 20:10:07.589920,146920,0.77018
2026-05-10 20:10:07.589981,146981,1.15171
2026-05-10 20:10:07.590036,147036,1.50113
2026-05-10 20:10:07.590092,147092,1.81861
2026-05-10 20:10:07.590174,147174,2.07421
2026-05-10 20:10:07.590406,147406,1.33138
2026-05-10 20:10:07.590464,147464,1.00543
2026-05-10 20:10:07.590520,147520,0.58648
2026-05-10 20:10:07.590575,147575,0.32222
2026-05-10 20:10:07.590644,147644,0.08374
2026-05-10 20:10:07.590917,147917,0.77018
2026-05-10 20:10:07.590977,147977,1.14391
2026-05-10 20:10:07.591033,148033,1.46195
2026-05-10 20:10:07.591090,148090,1.78608
2026-05-10 20:10:07.591173,148173,2.01520
2026-05-10 20:10:07.591404,148404,1.36205
2026-05-10 20:10:07.591459,148459,0.99677
2026-05-10 20:10:07.591518,148518,0.63623
2026-05-10 20:10:07.591573,148573,0.30933
2026-05-10 20:10:07.591642,148642,0.12886
2026-05-10 20:10:07.591928,148928,0.76353
2026-05-10 20:10:07.591988,148988,1.23747
2026-05-10 20:10:07.592045,149045,1.54816
2026-05-10 20:10:07.592100,149100,1.81353
2026-05-10 20:10:07.592183,149183,2.00170
2026-05-10 20:10:07.592403,149403,1.36210
2026-05-10 20:10:07.592459,149459,1.00805
2026-05-10 20:10:07.592518,149518,0.64449
2026-05-10 20:10:07.592573,149573,0.33511
2026-05-10 20:10:07.592642,149642,0.04426
2026-05-10 20:10:07.592928,149928,0.81852
2026-05-10 20:10:07.592989,149989,1.21169
2026-05-10 20:10:07.593045,150045,1.54559
2026-05-10 20:10:07.593101,150101,1.80718
2026-05-10 20:10:07.593184,150184,2.03353
2026-05-10 20:10:07.593403,150403,1.36623
2026-05-10 20:10:07.593458,150458,1.01077
2026-05-10 20:10:07.593516,150516,0.64449
2026-05-10 20:10:07.593577,150577,0.32141
2026-05-10 20:10:07.593651,150651,0.03137
2026-05-10 20:10:07.593919,150919,0.77340
2026-05-10 20:10:07.593985,150985,1.21053
2026-05-10 20:10:07.594045,151045,1.55652
2026-05-10 20:10:07.594102,151102,1.82516
2026-05-10 20:10:07.594176,151176,2.01741
2026-05-10 20:10:07.594401,151401,1.36638
2026-05-10 20:10:07.594457,151457,1.02180
2026-05-10 20:10:07.594516,151516,0.66383
2026-05-10 20:10:07.594571,151571,0.35374
2026-05-10 20:10:07.594640,151640,0.11597
2026-05-10 20:10:07.594928,151928,0.78468
2026-05-10 20:10:07.594986,151986,1.20031
2026-05-10 20:10:07.595042,152042,1.51462
2026-05-10 20:10:07.595098,152098,1.77929
2026-05-10 20:10:07.595180,152180,2.02245
2026-05-10 20:10:07.595398,152398,1.39795
2026-05-10 20:10:07.595453,152453,1.04315
2026-05-10 20:10:07.595511,152511,0.67480
2026-05-10 20:10:07.595566,152566,0.37378
2026-05-10 20:10:07.595635,152635,0.09583
2026-05-10 20:10:07.595936,152936,0.88045
2026-05-10 20:10:07.595997,152997,1.26491
2026-05-10 20:10:07.596053,153053,1.59519
2026-05-10 20:10:07.596108,153108,1.85628
2026-05-10 20:10:07.596204,153204,2.01389
2026-05-10 20:10:07.596397,153397,1.40183
2026-05-10 20:10:07.596452,153452,1.05539
2026-05-10 20:10:07.596509,153509,0.69605
2026-05-10 20:10:07.596564,153564,0.38275
2026-05-10 20:10:07.596633,153633,0.12241
2026-05-10 20:10:07.596935,153935,0.86938
2026-05-10 20:10:07.596996,153996,1.24835
2026-05-10 20:10:07.597052,154052,1.58945
2026-05-10 20:10:07.597108,154108,1.83694
2026-05-10 20:10:07.597205,154205,2.03111
2026-05-10 20:10:07.597396,154396,1.40596
2026-05-10 20:10:07.597451,154451,1.05055
2026-05-10 20:10:07.597509,154509,0.69560
2026-05-10 20:10:07.597564,154564,0.41230
2026-05-10 20:10:07.597619,154619,0.15142
2026-05-10 20:10:07.597731,154731,0.01284
2026-05-10 20:10:07.597881,154881,0.53920
2026-05-10 20:10:07.597950,154950,0.95775
2026-05-10 20:10:07.598010,155010,1.35636
2026-05-10 20:10:07.598066,155066,1.65108
2026-05-10 20:10:07.598135,155135,1.92808
2026-05-10 20:10:07.598436,155436,1.16244
2026-05-10 20:10:07.598493,155493,0.79676
2026-05-10 20:10:07.598548,155548,0.47449
2026-05-10 20:10:07.598604,155604,0.19976
2026-05-10 20:10:07.598687,155687,0.00962
2026-05-10 20:10:07.598906,155906,0.68316
2026-05-10 20:10:07.598967,155967,1.04753
2026-05-10 20:10:07.599022,156022,1.41311
2026-05-10 20:10:07.599079,156079,1.70345
2026-05-10 20:10:07.599148,156148,1.98972
2026-05-10 20:10:07.599423,156423,1.23747
2026-05-10 20:10:07.599481,156481,0.87653
2026-05-10 20:10:07.599536,156536,0.53492
2026-05-10 20:10:07.599592,156592,0.23198
2026-05-10 20:10:07.599661,156661,0.02573
2026-05-10 20:10:07.599909,156909,0.70894
2026-05-10 20:10:07.599964,156964,1.04783
2026-05-10 20:10:07.600025,157025,1.45017
2026-05-10 20:10:07.600081,157081,1.71015
2026-05-10 20:10:07.600151,157151,1.96585
2026-05-10 20:10:07.600425,157425,1.22780
2026-05-10 20:10:07.600482,157482,0.95065
2026-05-10 20:10:07.600537,157537,0.49604
2026-05-10 20:10:07.600593,157593,0.23843
2026-05-10 20:10:07.600663,157663,0.03701
2026-05-10 20:10:07.600909,157909,0.70250
2026-05-10 20:10:07.600970,157970,1.07392
2026-05-10 20:10:07.601026,158026,1.43360
2026-05-10 20:10:07.601081,158081,1.70270
2026-05-10 20:10:07.601151,158151,1.96882
2026-05-10 20:10:07.601423,158423,1.25036
2026-05-10 20:10:07.601481,158481,0.87653
2026-05-10 20:10:07.601536,158536,0.53492
2026-05-10 20:10:07.601592,158592,0.24488
2026-05-10 20:10:07.601661,158661,0.03862
2026-05-10 20:10:07.601908,158908,0.70411
2026-05-10 20:10:07.601968,158968,1.07492
2026-05-10 20:10:07.602024,159024,1.43798
2026-05-10 20:10:07.602080,159080,1.73497
2026-05-10 20:10:07.602149,159149,1.96263
2026-05-10 20:10:07.602422,159422,1.24976
2026-05-10 20:10:07.602480,159480,0.89566
2026-05-10 20:10:07.602536,159536,0.54136
2026-05-10 20:10:07.602591,159591,0.28843
2026-05-10 20:10:07.602660,159660,0.03862
2026-05-10 20:10:07.602907,159907,0.69283
2026-05-10 20:10:07.602966,159966,1.03122
2026-05-10 20:10:07.603023,160023,1.42992
2026-05-10 20:10:07.603079,160079,1.70763
2026-05-10 20:10:07.603148,160148,1.96263
2026-05-10 20:10:07.603422,160422,1.23747
2026-05-10 20:10:07.603480,160480,0.87008
2026-05-10 20:10:07.603536,160536,0.53693
2026-05-10 20:10:07.603591,160591,0.25132
2026-05-10 20:10:07.603675,160675,0.00000
2026-05-10 20:10:07.603906,160906,0.67994
2026-05-10 20:10:07.603961,160961,1.02114
2026-05-10 20:10:07.604021,161021,1.43964
2026-05-10 20:10:07.604075,161075,1.71498
2026-05-10 20:10:07.604143,161143,1.94651
2026-05-10 20:10:07.604429,161429,1.21078
2026-05-10 20:10:07.604487,161487,0.86172
2026-05-10 20:10:07.604542,161542,0.50148
2026-05-10 20:10:07.604598,161598,0.20620
2026-05-10 20:10:07.604682,161682,0.04436
2026-05-10 20:10:07.604900,161900,0.64389
2026-05-10 20:10:07.604961,161961,1.03066
2026-05-10 20:10:07.605017,162017,1.36285
2026-05-10 20:10:07.605073,162073,1.67299
2026-05-10 20:10:07.605142,162142,1.96585
2026-05-10 20:10:07.605428,162428,1.21169
2026-05-10 20:10:07.605486,162486,0.82496
2026-05-10 20:10:07.605542,162542,0.50561
2026-05-10 20:10:07.605597,162597,0.20620
2026-05-10 20:10:07.605680,162680,0.04265
2026-05-10 20:10:07.605898,162898,0.63638
2026-05-10 20:10:07.605957,162957,1.01591
2026-05-10 20:10:07.606012,163012,1.32660
2026-05-10 20:10:07.606069,163069,1.66785
2026-05-10 20:10:07.606138,163138,1.93403
2026-05-10 20:10:07.606423,163423,1.24976
2026-05-10 20:10:07.606481,163481,0.87451
2026-05-10 20:10:07.606537,163537,0.51412
2026-05-10 20:10:07.606592,163592,0.25767
2026-05-10 20:10:07.606676,163676,0.01929
2026-05-10 20:10:07.606909,163909,0.66070
2026-05-10 20:10:07.606970,163970,1.09743
2026-05-10 20:10:07.607025,164025,1.41784
2026-05-10 20:10:07.607081,164081,1.72520
2026-05-10 20:10:07.607150,164150,1.95638
2026-05-10 20:10:07.607423,164423,1.24950
2026-05-10 20:10:07.607481,164481,0.86877
2026-05-10 20:10:07.607537,164537,0.54781
2026-05-10 20:10:07.607592,164592,0.27005
2026-05-10 20:10:07.607661,164661,0.06103
2026-05-10 20:10:07.607909,164909,0.68075
2026-05-10 20:10:07.607970,164970,1.04249
2026-05-10 20:10:07.608025,165025,1.42564
2026-05-10 20:10:07.608081,165081,1.75079
2026-05-10 20:10:07.608151,165151,1.96857
2026-05-10 20:10:07.608425,165425,1.23661
2026-05-10 20:10:07.608482,165482,0.86696
2026-05-10 20:10:07.608538,165538,0.50027
2026-05-10 20:10:07.608593,165593,0.25777
2026-05-10 20:10:07.608676,165676,0.01893
2026-05-10 20:10:07.608908,165908,0.69233
2026-05-10 20:10:07.608968,165968,1.11662
2026-05-10 20:10:07.609023,166023,1.42509
2026-05-10 20:10:07.609079,166079,1.72193
2026-05-10 20:10:07.609149,166149,1.95940
2026-05-10 20:10:07.609422,166422,1.23747
2026-05-10 20:10:07.609480,166480,0.87653
2026-05-10 20:10:07.609535,166535,0.55103
2026-05-10 20:10:07.609590,166590,0.28033
2026-05-10 20:10:07.609660,166660,0.03218
2026-05-10 20:10:07.609920,166920,0.74439
2026-05-10 20:10:07.609981,166981,1.15489
2026-05-10 20:10:07.610036,167036,1.49231
2026-05-10 20:10:07.610092,167092,1.79485
2026-05-10 20:10:07.610161,167161,1.99254
2026-05-10 20:10:07.610420,167420,1.26446
2026-05-10 20:10:07.610479,167479,0.89203
2026-05-10 20:10:07.610534,167534,0.54781
2026-05-10 20:10:07.610590,167590,0.26663
2026-05-10 20:10:07.610659,167659,0.04225
2026-05-10 20:10:07.610919,167919,0.76695
2026-05-10 20:10:07.610979,167979,1.14451
2026-05-10 20:10:07.611035,168035,1.49408
2026-05-10 20:10:07.611090,168090,1.75315
2026-05-10 20:10:07.611159,168159,1.96585
2026-05-10 20:10:07.611419,168419,1.27085
2026-05-10 20:10:07.611477,168477,0.89586
2026-05-10 20:10:07.611533,168533,0.53975
2026-05-10 20:10:07.611588,168588,0.30278
2026-05-10 20:10:07.611657,168657,0.04507
2026-05-10 20:10:07.611915,168915,0.74359
2026-05-10 20:10:07.611976,168976,1.11128
2026-05-10 20:10:07.612031,169031,1.46613
2026-05-10 20:10:07.612087,169087,1.73467
2026-05-10 20:10:07.612156,169156,1.97874
2026-05-10 20:10:07.612418,169418,1.27755
2026-05-10 20:10:07.612476,169476,0.91439
2026-05-10 20:10:07.612532,169532,0.58407
2026-05-10 20:10:07.612588,169588,0.28017
2026-05-10 20:10:07.612657,169657,0.04829
2026-05-10 20:10:07.612917,169917,0.74117
2026-05-10 20:10:07.612977,169977,1.12634
2026-05-10 20:10:07.613033,170033,1.47202
2026-05-10 20:10:07.613089,170089,1.75421
2026-05-10 20:10:07.613157,170157,1.97874
2026-05-10 20:10:07.613418,170418,1.33400
2026-05-10 20:10:07.613476,170476,0.91520
2026-05-10 20:10:07.613531,170531,0.57978
2026-05-10 20:10:07.613586,170586,0.25429
2026-05-10 20:10:07.613655,170655,0.05151
2026-05-10 20:10:07.613916,170916,0.73815
2026-05-10 20:10:07.613976,170976,1.13182
2026-05-10 20:10:07.614032,171032,1.46094
2026-05-10 20:10:07.614088,171088,1.74283
2026-05-10 20:10:07.614157,171157,1.98342
2026-05-10 20:10:07.614416,171416,1.29220
2026-05-10 20:10:07.614474,171474,0.92003
2026-05-10 20:10:07.614530,171530,0.57883
2026-05-10 20:10:07.614585,171585,0.29961
2026-05-10 20:10:07.614654,171654,0.04970
2026-05-10 20:10:07.614927,171927,0.82330
2026-05-10 20:10:07.614986,171986,1.18309
2026-05-10 20:10:07.615041,172041,1.51346
2026-05-10 20:10:07.615096,172096,1.78397
2026-05-10 20:10:07.615179,172179,2.04320
2026-05-10 20:10:07.615398,172398,1.39558
2026-05-10 20:10:07.615454,172454,1.06344
2026-05-10 20:10:07.615511,172511,0.70250
2026-05-10 20:10:07.615567,172567,0.37872
2026-05-10 20:10:07.615636,172636,0.07085
2026-05-10 20:10:07.615937,172937,0.86212
2026-05-10 20:10:07.615997,172997,1.25036
2026-05-10 20:10:07.616054,173054,1.58451
2026-05-10 20:10:07.616109,173109,1.86126
2026-05-10 20:10:07.616192,173192,2.03041
2026-05-10 20:10:07.616397,173397,1.40052
2026-05-10 20:10:07.616453,173453,1.05649
2026-05-10 20:10:07.616511,173511,0.69414
2026-05-10 20:10:07.616567,173567,0.38023
2026-05-10 20:10:07.616635,173635,0.11536
2026-05-10 20:10:07.616935,173935,0.86968
2026-05-10 20:10:07.616996,173996,1.25132
2026-05-10 20:10:07.617052,174052,1.55919
2026-05-10 20:10:07.617108,174108,1.83644
2026-05-10 20:10:07.617191,174191,2.03030
2026-05-10 20:10:07.617396,174396,1.42428
2026-05-10 20:10:07.617451,174451,1.07432
2026-05-10 20:10:07.617509,174509,0.69605
2026-05-10 20:10:07.617565,174565,0.38667
2026-05-10 20:10:07.617634,174634,0.11546
2026-05-10 20:10:07.617934,174934,0.88035
2026-05-10 20:10:07.617994,174994,1.23747
2026-05-10 20:10:07.618049,175049,1.56291
2026-05-10 20:10:07.618104,175104,1.81660
2026-05-10 20:10:07.618187,175187,2.01741
2026-05-10 20:10:07.618405,175405,1.36502
2026-05-10 20:10:07.618461,175461,1.00830
2026-05-10 20:10:07.618519,175519,0.64449
2026-05-10 20:10:07.618574,175574,0.35193
2026-05-10 20:10:07.618642,175642,0.09442
2026-05-10 20:10:07.618929,175929,0.81096
2026-05-10 20:10:07.618990,175990,1.19718
2026-05-10 20:10:07.619046,176046,1.54685
2026-05-10 20:10:07.619101,176101,1.80054
2026-05-10 20:10:07.619184,176184,2.04038
2026-05-10 20:10:07.619403,176403,1.38093
2026-05-10 20:10:07.619458,176458,1.03122
2026-05-10 20:10:07.619516,176516,0.67430
2026-05-10 20:10:07.619572,176572,0.36009
2026-05-10 20:10:07.619641,176641,0.08696
2026-05-10 20:10:07.619927,176927,0.79535
2026-05-10 20:10:07.619987,176987,1.21028
2026-05-10 20:10:07.620042,177042,1.54091
2026-05-10 20:10:07.620098,177098,1.79122
2026-05-10 20:10:07.620180,177180,2.03675
2026-05-10 20:10:07.620400,177400,1.39639
2026-05-10 20:10:07.620456,177456,1.04270
2026-05-10 20:10:07.620514,177514,0.67611
2026-05-10 20:10:07.620569,177569,0.38023
2026-05-10 20:10:07.620639,177639,0.09915
2026-05-10 20:10:07.620925,177925,0.81207
2026-05-10 20:10:07.620983,177983,1.15015
2026-05-10 20:10:07.621039,178039,1.46024
2026-05-10 20:10:07.621095,178095,1.79686
2026-05-10 20:10:07.621163,178163,1.98745
2026-05-10 20:10:07.621423,178423,1.25383
2026-05-10 20:10:07.621481,178481,0.86338
2026-05-10 20:10:07.621536,178536,0.55979
2026-05-10 20:10:07.621592,178592,0.26421
2026-05-10 20:10:07.621661,178661,0.02573
2026-05-10 20:10:07.621907,178907,0.74117
2026-05-10 20:10:07.621967,178967,1.04088
2026-05-10 20:10:07.622022,179022,1.37574
2026-05-10 20:10:07.622077,179077,1.70159
2026-05-10 20:10:07.622146,179146,1.93362
2026-05-10 20:10:07.622434,179434,1.18913
2026-05-10 20:10:07.622493,179493,0.82013
2026-05-10 20:10:07.622548,179548,0.52525
2026-05-10 20:10:07.622604,179604,0.18687
2026-05-10 20:10:07.622674,179674,0.00640
2026-05-10 20:10:07.622907,179907,0.66584
2026-05-10 20:10:07.622966,179966,1.05252
2026-05-10 20:10:07.623022,180022,1.37786
2026-05-10 20:10:07.623078,180078,1.69429
2026-05-10 20:10:07.623146,180146,1.97728
2026-05-10 20:10:07.623433,180433,1.18913
2026-05-10 20:10:07.623491,180491,0.82496
2026-05-10 20:10:07.623547,180547,0.48054
2026-05-10 20:10:07.623602,180602,0.20620
2026-05-10 20:10:07.623685,180685,0.01929
2026-05-10 20:10:07.623904,180904,0.65018
2026-05-10 20:10:07.623964,180964,1.04924
2026-05-10 20:10:07.624020,181020,1.38027
2026-05-10 20:10:07.624075,181075,1.69237
2026-05-10 20:10:07.624144,181144,1.94329
2026-05-10 20:10:07.624432,181432,1.21556
2026-05-10 20:10:07.624490,181490,0.82496
2026-05-10 20:10:07.624545,181545,0.48819
2026-05-10 20:10:07.624601,181601,0.23198
2026-05-10 20:10:07.624683,181683,0.00000
2026-05-10 20:10:07.624903,181903,0.64842
2026-05-10 20:10:07.624958,181958,0.99828
2026-05-10 20:10:07.625019,182019,1.40455
2026-05-10 20:10:07.625074,182074,1.68260
2026-05-10 20:10:07.625143,182143,1.94551
2026-05-10 20:10:07.625429,182429,1.22619
2026-05-10 20:10:07.625485,182485,0.85074
2026-05-10 20:10:07.625540,182540,0.53134
2026-05-10 20:10:07.625596,182596,0.23198
2026-05-10 20:10:07.625664,182664,0.06269
2026-05-10 20:10:07.625924,182924,0.78478
2026-05-10 20:10:07.625984,182984,1.17946
2026-05-10 20:10:07.626040,183040,1.44266
2026-05-10 20:10:07.626097,183097,1.79112
2026-05-10 20:10:07.626165,183165,1.98307
2026-05-10 20:10:07.626412,183412,1.33415
2026-05-10 20:10:07.626469,183469,0.98434
2026-05-10 20:10:07.626524,183524,0.61871
2026-05-10 20:10:07.626580,183580,0.33511
2026-05-10 20:10:07.626650,183650,0.08878
2026-05-10 20:10:07.626923,183923,0.75144
2026-05-10 20:10:07.626983,183983,1.15237
2026-05-10 20:10:07.627038,184038,1.48652
2026-05-10 20:10:07.627094,184094,1.75033
2026-05-10 20:10:07.627176,184176,2.01480
2026-05-10 20:10:07.627409,184409,1.35021
2026-05-10 20:10:07.627465,184465,0.98841
2026-05-10 20:10:07.627522,184522,0.66211
2026-05-10 20:10:07.627578,184578,0.34105
2026-05-10 20:10:07.627647,184647,0.07729
2026-05-10 20:10:07.627934,184934,0.84752
2026-05-10 20:10:07.627995,184995,1.21496
2026-05-10 20:10:07.628052,185052,1.56447
2026-05-10 20:10:07.628107,185107,1.86534
2026-05-10 20:10:07.628190,185190,2.03302
2026-05-10 20:10:07.628394,185394,1.43164
2026-05-10 20:10:07.628450,185450,1.09426
2026-05-10 20:10:07.628508,185508,0.72184
2026-05-10 20:10:07.628563,185563,0.40883
2026-05-10 20:10:07.628632,185632,0.12241
2026-05-10 20:10:07.628945,185945,0.92809
2026-05-10 20:10:07.629005,186005,1.29507
2026-05-10 20:10:07.629061,186061,1.61543
2026-05-10 20:10:07.629117,186117,1.88065
2026-05-10 20:10:07.629214,186214,2.03892
2026-05-10 20:10:07.629391,186391,1.47388
2026-05-10 20:10:07.629447,186447,1.10574
2026-05-10 20:10:07.629505,186505,0.74117
2026-05-10 20:10:07.629561,186561,0.46402
2026-05-10 20:10:07.629630,186630,0.12241
2026-05-10 20:10:07.629944,186944,0.89908
2026-05-10 20:10:07.630004,187004,1.25600
2026-05-10 20:10:07.630060,187060,1.57852
2026-05-10 20:10:07.630114,187114,1.85628
2026-05-10 20:10:07.630210,187210,2.04098
2026-05-10 20:10:07.630387,187387,1.47343
2026-05-10 20:10:07.630443,187443,1.12790
2026-05-10 20:10:07.630499,187499,0.77008
2026-05-10 20:10:07.630555,187555,0.45521
2026-05-10 20:10:07.630610,187610,0.18042
2026-05-10 20:10:07.630692,187692,0.00076
2026-05-10 20:10:07.630899,187899,0.61871
2026-05-10 20:10:07.630959,187959,0.99556
2026-05-10 20:10:07.631015,188015,1.38380
2026-05-10 20:10:07.631071,188071,1.69091
2026-05-10 20:10:07.631140,188140,1.87803
2026-05-10 20:10:07.631441,188441,1.14582
2026-05-10 20:10:07.631499,188499,0.79193
2026-05-10 20:10:07.631555,188555,0.44791
2026-05-10 20:10:07.631610,188610,0.19009
2026-05-10 20:10:07.631707,188707,0.01284
2026-05-10 20:10:07.631899,188899,0.61871
2026-05-10 20:10:07.631960,188960,1.00010
2026-05-10 20:10:07.632015,189015,1.37000
2026-05-10 20:10:07.632070,189070,1.66906
2026-05-10 20:10:07.632139,189139,1.93307
2026-05-10 20:10:07.632439,189439,1.15675
2026-05-10 20:10:07.632498,189498,0.79782
2026-05-10 20:10:07.632553,189553,0.46402
2026-05-10 20:10:07.632609,189609,0.20620
2026-05-10 20:10:07.632692,189692,0.01249
2026-05-10 20:10:07.632911,189911,0.70074
2026-05-10 20:10:07.632971,189971,1.06989
2026-05-10 20:10:07.633027,190027,1.40827
2026-05-10 20:10:07.633083,190083,1.72984
2026-05-10 20:10:07.633152,190152,1.96605
2026-05-10 20:10:07.633426,190426,1.24714
2026-05-10 20:10:07.633484,190484,0.86363
2026-05-10 20:10:07.633539,190539,0.54136
2026-05-10 20:10:07.633594,190594,0.25777
2026-05-10 20:10:07.633663,190663,0.02573
2026-05-10 20:10:07.633909,190909,0.68885
2026-05-10 20:10:07.633968,190968,1.03122
2026-05-10 20:10:07.634023,191023,1.36638
2026-05-10 20:10:07.634079,191079,1.70184
2026-05-10 20:10:07.634149,191149,1.96998
2026-05-10 20:10:07.634423,191423,1.26325
2026-05-10 20:10:07.634482,191482,0.88297
2026-05-10 20:10:07.634537,191537,0.55204
2026-05-10 20:10:07.634592,191592,0.29322
2026-05-10 20:10:07.634661,191661,0.04507
2026-05-10 20:10:07.634922,191922,0.76695
2026-05-10 20:10:07.634983,191983,1.13434
2026-05-10 20:10:07.635039,192039,1.51009
2026-05-10 20:10:07.635094,192094,1.76982
2026-05-10 20:10:07.635163,192163,1.98700
2026-05-10 20:10:07.635423,192423,1.27579
2026-05-10 20:10:07.635481,192481,0.89516
2026-05-10 20:10:07.635536,192536,0.57359
2026-05-10 20:10:07.635591,192591,0.30530
2026-05-10 20:10:07.635660,192660,0.04285
2026-05-10 20:10:07.635918,192918,0.73865
2026-05-10 20:10:07.635978,192978,1.10327
2026-05-10 20:10:07.636034,193034,1.44992
2026-05-10 20:10:07.636090,193090,1.74293
2026-05-10 20:10:07.636159,193159,1.98015
2026-05-10 20:10:07.636419,193419,1.28843
2026-05-10 20:10:07.636477,193477,0.92164
2026-05-10 20:10:07.636532,193532,0.58477
2026-05-10 20:10:07.636588,193588,0.33511
2026-05-10 20:10:07.636656,193656,0.06279
