Timestamp(ms),Current(uA),D0-D7
57802,859.796,10000000
57803,861.842,10000000
57804,862.434,10000000
57805,861.523,10000000
57806,860.636,10000000
57807,862.140,10000000
57808,861.087,10000000
57809,861.940,10000000
57810,863.369,10000000
57811,860.927,10000000
57812,853.404,10000000
57813,856.985,10000000
57814,852.712,10000000
57815,857.500,10000000
57816,859.754,10000000
57817,859.876,10000000
57818,861.995,10000000
57819,863.044,10000000
57820,861.428,10000000
57821,861.156,10000000
57822,862.458,10000000
57823,863.894,10000000
57824,861.752,10000000
57825,861.921,10000000
57826,862.057,10000000
57827,862.231,10000000
57828,858.630,10000000
57829,862.233,10000000
57830,861.220,10000000
57831,860.644,10000000
57832,861.299,10000000
57833,859.454,10000000
57834,861.878,10000000
57835,863.000,10000000
57836,861.748,10000000
57837,861.854,10000000
57838,862.060,10000000
57839,860.758,10000000
57840,860.731,10000000
57841,858.653,10000000
57842,847.344,10000000
57843,855.803,10000000
57844,860.272,10000000
57845,858.780,10000000
57846,861.975,10000000
57847,862.898,10000000
57848,855.667,10000000
57849,858.762,10000000
57850,860.798,10000000
57851,862.580,10000000
57852,862.163,10000000
57853,861.437,10000000
57854,860.361,10000000
57855,862.169,10000000
57856,863.328,10000000
57857,862.166,10000000
57858,862.546,10000000
57859,862.859,10000000
57860,860.843,10000000
57861,861.893,10000000
57862,861.609,10000000
57863,856.394,10000000
57864,859.323,10000000
57865,859.515,10000000
57866,860.143,10000000
57867,863.000,10000000
57868,851.730,10000000
57869,853.532,10000000
57870,857.292,10000000
57871,861.588,10000000
57872,863.237,10000000
57873,864.422,10000000
57874,859.515,10000000
57875,862.413,10000000
57876,862.407,10000000
57877,863.519,10000000
57878,862.120,10000000
57879,861.711,10000000
57880,861.086,10000000
57881,860.165,10000000
57882,860.189,10000000
57883,856.100,10000000
57884,859.666,10000000
57885,857.220,10000000
57886,860.191,10000000
57887,861.106,10000000
57888,860.566,10000000
57889,860.130,10000000
57890,859.783,10000000
57891,861.191,10000000
57892,859.927,10000000
57893,861.660,10000000
57894,860.460,10000000
57895,861.933,10000000
57896,855.301,10000000
57897,854.222,10000000
57898,857.580,10000000
57899,858.249,10000000
57900,858.729,10000000
57901,862.128,10000000
57902,860.566,10000000
57903,859.550,10000000
57904,861.960,10000000
57905,859.023,10000000
57906,860.875,10000000
57907,860.795,10000000
57908,860.920,10000000
57909,862.771,10000000
57910,860.970,10000000
57911,858.012,10000000
57912,855.567,10000000
57913,859.100,10000000
57914,857.912,10000000
57915,858.748,10000000
57916,858.913,10000000
57917,860.865,10000000
57918,856.868,10000000
57919,858.765,10000000
57920,857.224,10000000
57921,859.173,10000000
57922,855.427,10000000
57923,857.023,10000000
57924,856.000,10000000
57925,850.401,10000000
57926,858.532,10000000
57927,861.242,10000000
57928,858.737,10000000
57929,859.883,10000000
57930,861.461,10000000
57931,859.868,10000000
57932,856.160,10000000
57933,851.060,10000000
57934,856.981,10000000
57935,856.446,10000000
57936,858.205,10000000
57937,856.205,10000000
57938,855.855,10000000
57939,855.589,10000000
57940,857.422,10000000
57941,859.138,10000000
57942,860.140,10000000
57943,859.182,10000000
57944,858.903,10000000
57945,855.493,10000000
57946,854.434,10000000
57947,853.858,10000000
57948,858.457,10000000
57949,858.483,10000000
57950,860.456,10000000
57951,860.364,10000000
57952,859.931,10000000
57953,860.331,10000000
57954,861.378,10000000
57955,860.974,10000000
57956,857.410,10000000
57957,854.039,10000000
57958,854.470,10000000
57959,857.970,10000000
57960,860.149,10000000
57961,857.839,10000000
57962,860.977,10000000
57963,849.856,10000000
57964,850.918,10000000
57965,854.025,10000000
57966,857.227,10000000
57967,857.559,10000000
57968,860.369,10000000
57969,856.080,10000000
57970,853.816,10000000
57971,856.802,10000000
57972,857.627,10000000
57973,859.420,10000000
57974,856.815,10000000
57975,857.918,10000000
57976,855.276,10000000
57977,859.433,10000000
57978,859.838,10000000
57979,861.159,10000000
57980,859.960,10000000
57981,861.983,10000000
57982,860.181,10000000
57983,858.820,10000000
57984,858.099,10000000
57985,857.215,10000000
57986,851.388,10000000
57987,855.740,10000000
57988,857.610,10000000
57989,859.875,10000000
57990,861.224,10000000
57991,861.032,10000000
57992,860.819,10000000
57993,859.169,10000000
57994,861.219,10000000
57995,859.196,10000000
57996,857.465,10000000
57997,859.432,10000000
57998,858.562,10000000
57999,858.346,10000000
58000,858.167,10000000
58001,859.866,10000000
58002,853.144,10000000
58003,856.489,10000000
58004,857.401,10000000
58005,859.073,10000000
58006,859.771,10000000
58007,855.300,10000000
58008,850.457,10000000
58009,854.074,10000000
58010,855.677,10000000
58011,858.526,10000000
58012,856.074,10000000
58013,850.745,10000000
58014,852.584,10000000
58015,855.396,10000000
58016,852.105,10000000
58017,847.561,10000000
58018,851.729,10000000
58019,857.717,10000000
58020,857.306,10000000
58021,857.677,10000000
58022,857.440,10000000
58023,858.789,10000000
58024,856.731,10000000
58025,856.411,10000000
58026,857.604,10000000
58027,856.055,10000000
58028,856.763,10000000
58029,858.642,10000000
58030,857.834,10000000
58031,857.315,10000000
58032,858.338,10000000
58033,857.055,10000000
58034,859.960,10000000
58035,859.158,10000000
58036,859.147,10000000
58037,857.704,10000000
58038,858.536,10000000
58039,856.491,10000000
58040,858.372,10000000
58041,855.295,10000000
58042,857.004,10000000
58043,857.511,10000000
58044,859.923,10000000
58045,858.086,10000000
58046,858.492,10000000
58047,857.281,10000000
58048,854.176,10000000
58049,855.382,10000000
58050,857.100,10000000
58051,859.043,10000000
58052,855.307,10000000
58053,856.647,10000000
58054,858.324,10000000
58055,859.578,10000000
58056,859.503,10000000
58057,856.571,10000000
58058,857.250,10000000
58059,855.767,10000000
58060,859.220,10000000
58061,858.082,10000000
58062,895.012,10000000
58063,915.857,10000000
58064,923.254,10000000
58065,927.334,10000000
58066,911.423,10000000
58067,907.734,10000000
58068,919.579,10000000
58069,923.756,10000000
58070,926.190,10000000
58071,925.732,10000000
58072,924.586,10000000
58073,924.372,10000000
58074,905.295,10000000
58075,890.953,10000000
58076,883.245,10000000
58077,880.744,10000000
58078,881.119,10000000
58079,883.171,10000000
58080,883.774,10000000
58081,882.533,10000000
58082,877.548,10000000
58083,874.378,10000000
58084,878.638,10000000
58085,883.354,10000000
58086,881.890,10000000
58087,878.507,10000000
58088,880.004,10000000
58089,881.178,10000000
58090,881.671,10000000
58091,882.824,10000000
58092,883.204,10000000
58093,877.935,10000000
58094,881.663,10000000
58095,879.683,10000000
58096,878.296,10000000
58097,881.242,10000000
58098,884.026,10000000
58099,882.612,10000000
58100,878.896,10000000
58101,883.964,10000000
58102,882.107,10000000
58103,880.054,10000000
58104,878.187,10000000
58105,879.068,10000000
58106,882.487,10000000
58107,884.251,10000000
58108,882.124,10000000
58109,884.182,10000000
58110,882.622,10000000
58111,884.594,10000000
58112,883.239,10000000
58113,879.359,10000000
58114,882.262,10000000
58115,881.929,10000000
58116,881.386,10000000
58117,879.913,10000000
58118,879.443,10000000
58119,880.241,10000000
58120,877.627,10000000
58121,879.315,10000000
58122,881.481,10000000
58123,882.573,10000000
58124,880.582,10000000
58125,880.943,10000000
58126,882.211,10000000
58127,884.838,10000000
58128,883.043,10000000
58129,882.736,10000000
58130,883.238,10000000
58131,877.602,10000000
58132,879.593,10000000
58133,883.157,10000000
58134,882.875,10000000
58135,882.703,10000000
58136,882.268,10000000
58137,883.344,10000000
58138,883.905,10000000
58139,881.763,10000000
58140,881.883,10000000
58141,881.543,10000000
58142,882.192,10000000
58143,879.008,10000000
58144,877.447,10000000
58145,879.569,10000000
58146,879.806,10000000
58147,882.281,10000000
58148,880.036,10000000
58149,874.980,10000000
58150,879.203,10000000
58151,880.360,10000000
58152,881.318,10000000
58153,881.275,10000000
58154,880.715,10000000
58155,881.730,10000000
58156,882.345,10000000
58157,880.977,10000000
58158,880.524,10000000
58159,880.028,10000000
58160,874.343,10000000
58161,874.777,10000000
58162,879.718,10000000
58163,880.413,10000000
58164,881.915,10000000
58165,877.759,10000000
58166,876.491,10000000
58167,878.767,10000000
58168,875.414,10000000
58169,876.771,10000000
58170,874.583,10000000
58171,877.354,10000000
58172,876.160,10000000
58173,879.287,10000000
58174,878.168,10000000
58175,872.461,10000000
58176,877.451,10000000
58177,876.244,10000000
58178,875.965,10000000
58179,877.504,10000000
58180,875.572,10000000
58181,874.451,10000000
58182,877.687,10000000
58183,877.526,10000000
58184,876.486,10000000
58185,880.901,10000000
58186,878.094,10000000
58187,878.700,10000000
58188,880.006,10000000
58189,879.297,10000000
58190,879.247,10000000
58191,879.783,10000000
58192,879.953,10000000
58193,880.404,10000000
58194,878.086,10000000
58195,878.977,10000000
58196,874.862,10000000
58197,880.213,10000000
58198,881.507,10000000
58199,881.214,10000000
58200,880.625,10000000
58201,879.920,10000000
58202,880.217,10000000
58203,879.669,10000000
58204,880.262,10000000
58205,876.535,10000000
58206,875.934,10000000
58207,876.515,10000000
58208,873.766,10000000
58209,876.431,10000000
58210,877.345,10000000
58211,878.378,10000000
58212,880.203,10000000
58213,874.394,10000000
58214,877.109,10000000
58215,875.645,10000000
58216,873.716,10000000
58217,864.465,10000000
58218,872.360,10000000
58219,872.615,10000000
58220,873.728,10000000
58221,874.935,10000000
58222,877.287,10000000
58223,878.074,10000000
58224,877.674,10000000
58225,879.466,10000000
58226,878.961,10000000
58227,873.173,10000000
58228,871.833,10000000
58229,873.889,10000000
58230,864.658,10000000
58231,869.904,10000000
58232,868.518,10000000
58233,873.741,10000000
58234,877.341,10000000
58235,878.144,10000000
58236,874.005,10000000
58237,874.249,10000000
58238,876.820,10000000
58239,876.740,10000000
58240,877.106,10000000
58241,875.741,10000000
58242,876.029,10000000
58243,874.905,10000000
58244,874.519,10000000
58245,875.934,10000000
58246,877.570,10000000
58247,873.144,10000000
58248,875.766,10000000
58249,875.416,10000000
58250,876.498,10000000
58251,872.292,10000000
58252,873.615,10000000
58253,876.630,10000000
58254,874.537,10000000
58255,878.530,10000000
58256,876.099,10000000
58257,873.299,10000000
58258,876.710,10000000
58259,876.528,10000000
58260,878.453,10000000
58261,878.596,10000000
58262,875.569,10000000
58263,873.372,10000000
58264,870.795,10000000
58265,867.415,10000000
58266,867.286,10000000
58267,870.907,10000000
58268,870.277,10000000
58269,872.948,10000000
58270,868.809,10000000
58271,868.140,10000000
58272,873.191,10000000
58273,875.750,10000000
58274,875.669,10000000
58275,875.813,10000000
58276,876.519,10000000
58277,875.583,10000000
58278,875.341,10000000
58279,875.915,10000000
58280,877.077,10000000
58281,871.746,10000000
58282,875.164,10000000
58283,873.023,10000000
58284,872.947,10000000
58285,873.360,10000000
58286,875.994,10000000
58287,874.894,10000000
58288,877.622,10000000
58289,873.403,10000000
58290,874.350,10000000
58291,874.414,10000000
58292,869.548,10000000
58293,867.942,10000000
58294,871.957,10000000
58295,872.342,10000000
58296,869.476,10000000
58297,871.924,10000000
58298,874.917,10000000
58299,874.770,10000000
58300,874.647,10000000
58301,873.717,10000000
58302,872.930,10000000
58303,874.927,10000000
58304,873.144,10000000
58305,873.108,10000000
58306,874.378,10000000
58307,877.048,10000000
58308,875.059,10000000
58309,875.104,10000000
58310,874.214,10000000
58311,871.565,10000000
58312,871.348,10000000
58313,871.692,10000000
58314,870.890,10000000
58315,871.173,10000000
58316,870.420,10000000
58317,869.032,10000000
58318,870.157,10000000
58319,872.563,10000000
58320,875.848,10000000
58321,875.724,10000000
58322,875.222,10000000
58323,873.940,10000000
58324,872.959,10000000
58325,872.909,10000000
58326,872.120,10000000
58327,869.505,10000000
58328,874.629,10000000
58329,873.152,10000000
58330,868.840,10000000
58331,868.646,10000000
58332,871.072,10000000
58333,873.429,10000000
58334,868.764,10000000
58335,871.723,10000000
58336,874.360,10000000
58337,875.978,10000000
58338,873.866,10000000
58339,872.837,10000000
58340,871.627,10000000
58341,873.677,10000000
58342,875.041,10000000
58343,873.410,10000000
58344,876.658,10000000
58345,871.934,10000000
58346,874.167,10000000
58347,871.198,10000000
58348,874.316,10000000
58349,874.348,10000000
58350,874.192,10000000
58351,870.811,10000000
58352,873.511,10000000
58353,871.464,10000000
58354,875.018,10000000
58355,871.482,10000000
58356,873.632,10000000
58357,866.742,10000000
58358,867.343,10000000
58359,867.386,10000000
58360,870.658,10000000
58361,871.684,10000000
58362,874.054,10000000
58363,874.214,10000000
58364,868.600,10000000
58365,868.431,10000000
58366,873.481,10000000
58367,872.278,10000000
58368,865.291,10000000
58369,871.248,10000000
58370,867.710,10000000
58371,871.650,10000000
58372,870.891,10000000
58373,874.326,10000000
58374,874.557,10000000
58375,872.283,10000000
58376,872.024,10000000
58377,873.668,10000000
58378,871.186,10000000
58379,873.231,10000000
58380,869.763,10000000
58381,871.835,10000000
58382,871.498,10000000
58383,873.621,10000000
58384,874.840,10000000
58385,874.988,10000000
58386,874.710,10000000
58387,873.866,10000000
58388,869.416,10000000
58389,869.371,10000000
58390,870.540,10000000
58391,872.440,10000000
58392,871.999,10000000
58393,866.296,10000000
58394,871.284,10000000
58395,872.222,10000000
58396,872.674,10000000
58397,871.906,10000000
58398,867.216,10000000
58399,871.248,10000000
58400,871.594,10000000
58401,870.553,10000000
58402,867.148,10000000
58403,869.983,10000000
58404,872.630,10000000
58405,871.602,10000000
58406,874.429,10000000
58407,872.427,10000000
58408,874.524,10000000
58409,872.753,10000000
58410,869.791,10000000
58411,871.267,10000000
58412,873.032,10000000
58413,870.201,10000000
58414,863.774,10000000
58415,867.599,10000000
58416,870.871,10000000
58417,872.359,10000000
58418,874.943,10000000
58419,872.518,10000000
58420,874.109,10000000
58421,871.938,10000000
58422,872.181,10000000
58423,873.046,10000000
58424,870.547,10000000
58425,869.049,10000000
58426,868.468,10000000
58427,872.098,10000000
58428,871.491,10000000
58429,873.163,10000000
58430,870.254,10000000
58431,872.293,10000000
58432,871.219,10000000
58433,872.610,10000000
58434,872.542,10000000
58435,872.856,10000000
58436,874.697,10000000
58437,873.868,10000000
58438,874.945,10000000
58439,872.431,10000000
58440,875.321,10000000
58441,874.394,10000000
58442,871.072,10000000
58443,866.717,10000000
58444,869.448,10000000
58445,872.029,10000000
58446,870.253,10000000
58447,868.873,10000000
58448,870.929,10000000
58449,872.057,10000000
58450,872.074,10000000
58451,871.662,10000000
58452,874.310,10000000
58453,873.775,10000000
58454,872.488,10000000
58455,864.222,10000000
58456,864.217,10000000
58457,859.034,10000000
58458,866.864,10000000
58459,869.889,10000000
58460,870.224,10000000
58461,872.036,10000000
58462,872.880,10000000
58463,874.229,10000000
58464,864.704,10000000
58465,862.115,10000000
58466,858.315,10000000
58467,863.727,10000000
58468,866.626,10000000
58469,869.092,10000000
58470,872.557,10000000
58471,868.804,10000000
58472,870.599,10000000
58473,870.074,10000000
58474,871.004,10000000
58475,871.405,10000000
58476,870.165,10000000
58477,871.920,10000000
58478,867.172,10000000
58479,868.158,10000000
58480,869.941,10000000
58481,872.453,10000000
58482,871.310,10000000
58483,867.306,10000000
58484,869.029,10000000
58485,866.215,10000000
58486,865.616,10000000
58487,868.674,10000000
58488,869.999,10000000
58489,869.472,10000000
58490,871.822,10000000
58491,871.523,10000000
58492,867.328,10000000
58493,870.830,10000000
58494,872.792,10000000
58495,874.629,10000000
58496,873.153,10000000
58497,869.376,10000000
58498,868.720,10000000
58499,864.915,10000000
58500,864.086,10000000
58501,867.453,10000000
58502,865.123,10000000
58503,869.596,10000000
58504,870.344,10000000
58505,869.726,10000000
58506,867.752,10000000
58507,869.587,10000000
58508,867.865,10000000
58509,868.983,10000000
58510,872.117,10000000
58511,871.844,10000000
58512,871.479,10000000
58513,867.600,10000000
58514,867.301,10000000
58515,870.038,10000000
58516,871.543,10000000
58517,870.774,10000000
58518,870.996,10000000
58519,869.263,10000000
58520,871.653,10000000
58521,871.256,10000000
58522,868.438,10000000
58523,871.566,10000000
58524,867.139,10000000
58525,868.646,10000000
58526,870.509,10000000
58527,861.427,10000000
58528,866.841,10000000
58529,869.280,10000000
58530,871.247,10000000
58531,869.208,10000000
58532,870.489,10000000
58533,871.443,10000000
58534,870.722,10000000
58535,871.706,10000000
58536,872.534,10000000
58537,871.659,10000000
58538,869.231,10000000
58539,869.705,10000000
58540,866.563,10000000
58541,870.821,10000000
58542,869.999,10000000
58543,869.868,10000000
58544,870.616,10000000
58545,872.201,10000000
58546,869.574,10000000
58547,869.994,10000000
58548,867.783,10000000
58549,867.567,10000000
58550,869.360,10000000
58551,871.836,10000000
58552,869.006,10000000
58553,871.452,10000000
58554,865.813,10000000
58555,867.359,10000000
58556,869.721,10000000
58557,862.771,10000000
58558,867.039,10000000
58559,867.065,10000000
58560,862.825,10000000
58561,868.494,10000000
58562,867.038,10000000
58563,865.384,10000000
58564,867.931,10000000
58565,868.931,10000000
58566,868.083,10000000
58567,869.097,10000000
58568,868.303,10000000
58569,868.658,10000000
58570,867.906,10000000
58571,868.891,10000000
58572,869.829,10000000
58573,867.869,10000000
58574,868.367,10000000
58575,866.624,10000000
58576,857.312,10000000
58577,864.204,10000000
58578,867.030,10000000
58579,866.556,10000000
58580,864.651,10000000
58581,867.511,10000000
58582,860.963,10000000
58583,866.294,10000000
58584,865.817,10000000
58585,869.549,10000000
58586,871.191,10000000
58587,869.879,10000000
58588,868.556,10000000
58589,866.751,10000000
58590,864.851,10000000
58591,866.052,10000000
58592,861.612,10000000
58593,865.402,10000000
58594,863.316,10000000
58595,864.054,10000000
58596,864.367,10000000
58597,866.723,10000000
58598,866.453,10000000
58599,868.185,10000000
58600,865.135,10000000
58601,866.510,10000000
58602,863.935,10000000
58603,867.933,10000000
58604,866.288,10000000
58605,863.863,10000000
58606,866.334,10000000
58607,866.583,10000000
58608,866.791,10000000
58609,865.145,10000000
58610,865.308,10000000
58611,860.864,10000000
58612,863.147,10000000
58613,864.638,10000000
58614,866.269,10000000
58615,863.698,10000000
58616,860.169,10000000
58617,861.869,10000000
58618,866.401,10000000
58619,866.182,10000000
58620,865.900,10000000
58621,866.533,10000000
58622,868.699,10000000
58623,866.468,10000000
58624,864.117,10000000
58625,865.975,10000000
58626,865.682,10000000
58627,867.135,10000000
58628,867.113,10000000
58629,866.915,10000000
58630,863.213,10000000
58631,866.817,10000000
58632,865.339,10000000
58633,864.923,10000000
58634,866.334,10000000
58635,865.859,10000000
58636,867.775,10000000
58637,863.177,10000000
58638,863.298,10000000
58639,866.563,10000000
58640,866.242,10000000
58641,865.546,10000000
58642,863.781,10000000
58643,864.329,10000000
58644,866.134,10000000
58645,864.475,10000000
58646,865.015,10000000
58647,865.369,10000000
58648,866.610,10000000
58649,866.224,10000000
58650,867.563,10000000
58651,867.281,10000000
58652,865.579,10000000
58653,867.231,10000000
58654,866.316,10000000
58655,865.522,10000000
58656,867.606,10000000
58657,870.121,10000000
58658,867.882,10000000
58659,864.126,10000000
58660,865.805,10000000
58661,867.609,10000000
58662,868.271,10000000
58663,867.073,10000000
58664,867.373,10000000
58665,865.558,10000000
58666,866.059,10000000
58667,865.613,10000000
58668,862.376,10000000
58669,863.607,10000000
58670,860.218,10000000
58671,862.330,10000000
58672,865.997,10000000
58673,866.384,10000000
58674,867.784,10000000
58675,866.137,10000000
58676,863.790,10000000
58677,862.698,10000000
58678,861.080,10000000
58679,860.334,10000000
58680,863.160,10000000
58681,864.456,10000000
58682,863.946,10000000
58683,863.345,10000000
58684,864.696,10000000
58685,865.003,10000000
58686,866.191,10000000
58687,867.186,10000000
58688,863.446,10000000
58689,858.451,10000000
58690,863.338,10000000
58691,858.211,10000000
58692,861.216,10000000
58693,860.485,10000000
58694,858.891,10000000
58695,864.945,10000000
58696,864.709,10000000
58697,864.872,10000000
58698,866.301,10000000
58699,864.865,10000000
58700,863.273,10000000
58701,859.806,10000000
58702,862.854,10000000
58703,864.594,10000000
58704,866.420,10000000
58705,866.363,10000000
58706,865.059,10000000
58707,866.681,10000000
58708,864.047,10000000
58709,861.715,10000000
58710,862.282,10000000
58711,867.255,10000000
58712,860.756,10000000
58713,862.717,10000000
58714,861.855,10000000
58715,864.091,10000000
58716,865.762,10000000
58717,865.892,10000000
58718,863.941,10000000
58719,864.783,10000000
58720,865.390,10000000
58721,864.055,10000000
58722,862.078,10000000
58723,861.644,10000000
58724,863.159,10000000
58725,862.336,10000000
58726,863.232,10000000
58727,864.126,10000000
58728,864.250,10000000
58729,865.074,10000000
58730,861.749,10000000
58731,859.840,10000000
58732,864.251,10000000
58733,863.271,10000000
58734,862.635,10000000
58735,862.117,10000000
58736,860.060,10000000
58737,861.909,10000000
58738,860.080,10000000
58739,860.138,10000000
58740,862.371,10000000
58741,865.502,10000000
58742,862.123,10000000
58743,861.515,10000000
58744,855.402,10000000
58745,859.964,10000000
58746,862.305,10000000
58747,860.512,10000000
58748,861.847,10000000
58749,862.097,10000000
58750,863.534,10000000
58751,860.318,10000000
58752,862.812,10000000
58753,863.004,10000000
58754,864.587,10000000
58755,863.420,10000000
58756,860.805,10000000
58757,862.870,10000000
58758,863.558,10000000
58759,862.184,10000000
58760,861.712,10000000
58761,864.172,10000000
58762,862.251,10000000
58763,861.722,10000000
58764,861.187,10000000
58765,862.566,10000000
58766,865.129,10000000
58767,857.567,10000000
58768,857.793,10000000
58769,862.350,10000000
58770,863.797,10000000
58771,864.719,10000000
58772,858.058,10000000
58773,853.421,10000000
58774,851.920,10000000
58775,855.421,10000000
58776,860.137,10000000
58777,862.031,10000000
58778,860.156,10000000
58779,860.292,10000000
58780,860.412,10000000
58781,862.302,10000000
58782,862.062,10000000
58783,862.217,10000000
58784,859.753,10000000
58785,859.184,10000000
58786,864.295,10000000
58787,863.839,10000000
58788,861.953,10000000
58789,860.967,10000000
58790,861.205,10000000
58791,860.815,10000000
58792,860.764,10000000
58793,861.565,10000000
58794,857.700,10000000
58795,860.425,10000000
58796,863.341,10000000
58797,860.372,10000000
58798,862.079,10000000
58799,861.718,10000000
58800,859.592,10000000
58801,860.521,10000000
58802,856.422,10000000
58803,861.981,10000000
58804,863.400,10000000
58805,861.937,10000000
58806,858.351,10000000
58807,862.586,10000000
58808,861.917,10000000
58809,855.714,10000000
58810,856.382,10000000
58811,858.753,10000000
58812,855.798,10000000
58813,856.073,10000000
58814,856.586,10000000
58815,859.411,10000000
58816,863.503,10000000
58817,861.706,10000000
58818,861.514,10000000
58819,861.425,10000000
58820,859.880,10000000
58821,861.049,10000000
58822,855.874,10000000
58823,859.380,10000000
58824,862.247,10000000
58825,861.786,10000000
58826,861.596,10000000
58827,861.307,10000000
58828,860.262,10000000
58829,859.708,10000000
58830,860.862,10000000
58831,861.103,10000000
58832,862.989,10000000
58833,858.570,10000000
58834,860.108,10000000
58835,859.313,10000000
58836,861.431,10000000
58837,860.926,10000000
58838,863.311,10000000
58839,862.023,10000000
58840,864.172,10000000
58841,862.459,10000000
58842,860.234,10000000
58843,861.421,10000000
58844,862.028,10000000
58845,862.677,10000000
58846,855.892,10000000
58847,858.613,10000000
58848,861.303,10000000
58849,862.263,10000000
58850,862.399,10000000
58851,861.427,10000000
58852,862.920,10000000
58853,862.335,10000000
58854,858.999,10000000
58855,861.251,10000000
58856,858.896,10000000
58857,861.738,10000000
58858,862.552,10000000
58859,862.202,10000000
58860,857.113,10000000
58861,861.156,10000000
58862,862.208,10000000
58863,864.072,10000000
58864,861.389,10000000
58865,862.787,10000000
58866,861.065,10000000
58867,860.487,10000000
58868,860.040,10000000
58869,862.221,10000000
58870,862.303,10000000
58871,862.237,10000000
58872,861.137,10000000
58873,864.269,10000000
58874,862.884,10000000
58875,863.487,10000000
58876,862.246,10000000
58877,858.501,10000000
58878,861.161,10000000
58879,860.932,10000000
58880,855.934,10000000
58881,854.651,10000000
58882,856.832,10000000
58883,861.022,10000000
58884,861.809,10000000
58885,859.973,10000000
58886,860.507,10000000
58887,860.796,10000000
58888,862.488,10000000
58889,861.143,10000000
58890,863.047,10000000
58891,858.539,10000000
58892,857.951,10000000
58893,855.550,10000000
58894,860.432,10000000
58895,861.793,10000000
58896,861.204,10000000
58897,860.674,10000000
58898,862.569,10000000
58899,863.889,10000000
58900,862.633,10000000
58901,862.026,10000000
58902,859.979,10000000
58903,862.670,10000000
58904,862.590,10000000
58905,858.620,10000000
58906,860.849,10000000
58907,862.563,10000000
58908,858.003,10000000
58909,859.383,10000000
58910,856.557,10000000
58911,855.895,10000000
58912,860.665,10000000
58913,857.882,10000000
58914,858.643,10000000
58915,860.657,10000000
58916,860.617,10000000
58917,859.196,10000000
58918,862.154,10000000
58919,862.357,10000000
58920,863.861,10000000
58921,860.325,10000000
58922,860.998,10000000
58923,860.924,10000000
58924,862.525,10000000
58925,859.914,10000000
58926,855.740,10000000
58927,860.965,10000000
58928,858.989,10000000
58929,859.364,10000000
58930,859.313,10000000
58931,859.046,10000000
58932,859.294,10000000
58933,860.599,10000000
58934,860.782,10000000
58935,861.933,10000000
58936,864.186,10000000
58937,860.174,10000000
58938,854.798,10000000
58939,860.489,10000000
58940,859.926,10000000
58941,860.582,10000000
58942,859.255,10000000
58943,861.887,10000000
58944,862.833,10000000
58945,860.499,10000000
58946,858.557,10000000
58947,861.487,10000000
58948,862.275,10000000
58949,862.791,10000000
58950,860.179,10000000
58951,859.270,10000000
58952,860.227,10000000
58953,860.354,10000000
58954,859.858,10000000
58955,860.227,10000000
58956,862.781,10000000
58957,863.548,10000000
58958,860.894,10000000
58959,859.017,10000000
58960,860.978,10000000
58961,861.939,10000000
58962,860.765,10000000
58963,856.541,10000000
58964,860.157,10000000
58965,861.848,10000000
58966,860.998,10000000
58967,859.610,10000000
58968,861.068,10000000
58969,858.835,10000000
58970,855.628,10000000
58971,855.818,10000000
58972,857.634,10000000
58973,859.050,10000000
58974,861.591,10000000
58975,859.922,10000000
58976,857.992,10000000
58977,859.589,10000000
58978,858.138,10000000
58979,859.227,10000000
58980,853.826,10000000
58981,850.556,10000000
58982,852.523,10000000
58983,855.334,10000000
58984,858.581,10000000
58985,859.879,10000000
58986,856.100,10000000
58987,857.852,10000000
58988,861.317,10000000
58989,855.371,10000000
58990,855.723,10000000
58991,854.356,10000000
58992,857.901,10000000
58993,857.773,10000000
58994,860.508,10000000
58995,860.449,10000000
58996,857.084,10000000
58997,859.234,10000000
58998,858.546,10000000
58999,860.140,10000000
59000,858.338,10000000
59001,857.513,10000000
59002,861.035,10000000
59003,861.338,10000000
59004,857.728,10000000
59005,856.639,10000000
59006,851.471,10000000
59007,856.683,10000000
59008,860.886,10000000
59009,858.575,10000000
59010,859.891,10000000
59011,860.115,10000000
59012,860.098,10000000
59013,859.001,10000000
59014,854.887,10000000
59015,852.118,10000000
59016,856.295,10000000
59017,860.324,10000000
59018,860.776,10000000
59019,855.675,10000000
59020,858.616,10000000
59021,855.613,10000000
59022,854.993,10000000
59023,858.601,10000000
59024,854.310,10000000
59025,857.656,10000000
59026,856.845,10000000
59027,857.180,10000000
59028,857.490,10000000
59029,860.160,10000000
59030,856.284,10000000
59031,849.818,10000000
59032,856.663,10000000
59033,857.254,10000000
59034,851.411,10000000
59035,854.636,10000000
59036,858.508,10000000
59037,856.994,10000000
59038,860.580,10000000
59039,860.702,10000000
59040,861.571,10000000
59041,861.683,10000000
59042,862.097,10000000
59043,860.246,10000000
59044,860.987,10000000
59045,858.917,10000000
59046,858.974,10000000
59047,858.652,10000000
59048,856.408,10000000
59049,859.973,10000000
59050,860.045,10000000
59051,860.947,10000000
59052,901.273,10000000
59053,918.284,10000000
59054,925.043,10000000
59055,924.133,10000000
59056,908.667,10000000
59057,911.406,10000000
59058,922.412,10000000
59059,926.286,10000000
59060,926.891,10000000
59061,927.405,10000000
59062,927.425,10000000
59063,927.199,10000000
59064,903.596,10000000
59065,890.831,10000000
59066,888.451,10000000
59067,884.382,10000000
59068,884.117,10000000
59069,880.763,10000000
59070,884.197,10000000
59071,876.144,10000000
